date	groupes	genre	renouveau	sorts	origine	total
2014-01-20	ECOLO	H	nouveaux	Tombe	hemicycle	1
2014-01-20	GDR	F	anciens	Adopté	hemicycle	1
2014-01-20	GDR	F	anciens	Retiré	hemicycle	1
2014-01-20	NI	H	anciens	Non soutenu	hemicycle	1
2014-01-20	NI	H	nouveaux	Non soutenu	hemicycle	8
2014-01-20	SRC	F	anciens	Adopté	hemicycle	7
2014-01-20	SRC	F	anciens	Rejeté	hemicycle	4
2014-01-20	SRC	F	anciens	Retiré	hemicycle	4
2014-01-20	SRC	F	nouveaux	Adopté	hemicycle	3
2014-01-20	SRC	F	nouveaux	Non soutenu	hemicycle	2
2014-01-20	SRC	F	nouveaux	Rejeté	hemicycle	2
2014-01-20	SRC	F	nouveaux	Retiré	commissions	2
2014-01-20	SRC	F	nouveaux	Retiré	hemicycle	3
2014-01-20	SRC	H	nouveaux	Adopté	hemicycle	7
2014-01-20	SRC	H	nouveaux	Non soutenu	hemicycle	1
2014-01-20	SRC	H	nouveaux	Retiré	commissions	1
2014-01-20	UDI	F	nouveaux	Non soutenu	hemicycle	2
2014-01-20	UDI	F	nouveaux	Retiré	hemicycle	1
2014-01-20	UMP	F	anciens	Adopté	hemicycle	1
2014-01-20	UMP	F	anciens	Non soutenu	hemicycle	7
2014-01-20	UMP	F	anciens	Rejeté	hemicycle	1
2014-01-20	UMP	F	nouveaux	Adopté	hemicycle	2
2014-01-20	UMP	F	nouveaux	Rejeté	hemicycle	1
2014-01-20	UMP	F	nouveaux	Retiré	hemicycle	1
2014-01-20	UMP	H	anciens	Non soutenu	hemicycle	17
2014-01-20	UMP	H	anciens	Rejeté	hemicycle	9
2014-01-20	UMP	H	anciens	Retiré	hemicycle	2
2014-01-20	UMP	H	nouveaux	Rejeté	hemicycle	3
2014-01-21	ECOLO	F	nouveaux	Rejeté	commissions	2
2014-01-21	ECOLO	F	nouveaux	Retiré	commissions	4
2014-01-21	GDR	H	anciens	Retiré	hemicycle	1
2014-01-21	NI	H	nouveaux	Non soutenu	hemicycle	1
2014-01-21	SRC	F	anciens	Adopté	hemicycle	1
2014-01-21	SRC	F	nouveaux	Adopté	commissions	9
2014-01-21	SRC	F	nouveaux	Retiré	commissions	7
2014-01-21	SRC	H	anciens	Adopté	commissions	68
2014-01-21	SRC	H	anciens	Retiré	commissions	10
2014-01-21	SRC	H	anciens	Tombe	commissions	1
2014-01-21	UDI	H	anciens	Non soutenu	hemicycle	2
2014-01-21	UMP	F	anciens	Rejeté	hemicycle	1
2014-01-21	UMP	H	anciens	Non soutenu	hemicycle	2
2014-01-21	UMP	H	anciens	Rejeté	hemicycle	2
2014-01-21	UMP	H	anciens	Retiré	hemicycle	1
2014-01-21	UMP	H	nouveaux	Adopté	commissions	1
2014-01-21	UMP	H	nouveaux	Irrecevable	commissions	1
2014-01-21	UMP	H	nouveaux	Rejeté	commissions	6
2014-01-21	UMP	H	nouveaux	Retiré	commissions	1
2014-01-22	ECOLO	F	nouveaux	Adopté	hemicycle	17
2014-01-22	ECOLO	F	nouveaux	Indéfini	hemicycle	3
2014-01-22	ECOLO	F	nouveaux	Rejeté	hemicycle	1
2014-01-22	ECOLO	F	nouveaux	Retiré	hemicycle	4
2014-01-22	ECOLO	F	nouveaux	Tombe	hemicycle	2
2014-01-22	ECOLO	H	nouveaux	Rejeté	hemicycle	4
2014-01-22	GDR	H	anciens	Adopté	hemicycle	3
2014-01-22	GDR	H	anciens	Non soutenu	hemicycle	2
2014-01-22	GDR	H	anciens	Rejeté	hemicycle	5
2014-01-22	GDR	H	anciens	Retiré	hemicycle	5
2014-01-22	GDR	H	anciens	Tombe	hemicycle	2
2014-01-22	SRC	F	anciens	Adopté	hemicycle	15
2014-01-22	SRC	F	anciens	Retiré	hemicycle	1
2014-01-22	SRC	F	anciens	Tombe	hemicycle	6
2014-01-22	SRC	F	nouveaux	Adopté	hemicycle	6
2014-01-22	SRC	F	nouveaux	Non soutenu	hemicycle	1
2014-01-22	SRC	F	nouveaux	Rejeté	hemicycle	2
2014-01-22	SRC	F	nouveaux	Retiré	hemicycle	16
2014-01-22	SRC	F	nouveaux	Tombe	hemicycle	8
2014-01-22	SRC	H	anciens	Adopté	hemicycle	2
2014-01-22	SRC	H	nouveaux	Adopté	commissions	12
2014-01-22	SRC	H	nouveaux	Non soutenu	hemicycle	1
2014-01-22	SRC	H	nouveaux	Retiré	commissions	2
2014-01-22	UDI	H	anciens	Non soutenu	hemicycle	21
2014-01-22	UDI	H	anciens	Tombe	hemicycle	6
2014-01-22	UMP	F	anciens	Adopté	hemicycle	1
2014-01-22	UMP	F	anciens	Rejeté	hemicycle	24
2014-01-22	UMP	F	anciens	Retiré	hemicycle	3
2014-01-22	UMP	F	anciens	Tombe	hemicycle	4
2014-01-22	UMP	H	anciens	Non soutenu	hemicycle	5
2014-01-22	UMP	H	anciens	Rejeté	hemicycle	3
2014-01-22	UMP	H	anciens	Tombe	hemicycle	2
2014-01-23	ECOLO	F	nouveaux	Irrecevable	hemicycle	2
2014-01-23	ECOLO	H	nouveaux	Irrecevable	hemicycle	1
2014-01-23	SRC	F	anciens	Retiré	commissions	1
2014-01-23	SRC	F	nouveaux	Adopté	hemicycle	1
2014-01-23	SRC	F	nouveaux	Irrecevable	hemicycle	1
2014-01-23	SRC	H	nouveaux	Irrecevable	hemicycle	1
2014-01-23	SRC	H	nouveaux	Retiré	commissions	1
2014-01-23	UDI	F	nouveaux	Irrecevable	hemicycle	2
2014-01-23	UDI	H	anciens	Irrecevable	hemicycle	1
2014-01-23	UMP	F	anciens	Irrecevable	hemicycle	9
2014-01-23	UMP	F	anciens	Rejeté	hemicycle	1
2014-01-23	UMP	H	anciens	Irrecevable	hemicycle	3
2014-01-24	ECOLO	F	nouveaux	Retiré	commissions	1
2014-01-24	ECOLO	H	nouveaux	Rejeté	commissions	3
2014-01-24	ECOLO	H	nouveaux	Tombe	commissions	1
2014-01-24	RRDP	F	nouveaux	Retiré	commissions	4
2014-01-24	SRC	F	anciens	Retiré	commissions	7
2014-01-24	SRC	F	nouveaux	Retiré	commissions	3
2014-01-24	SRC	H	anciens	Retiré	commissions	3
2014-01-24	SRC	H	nouveaux	Adopté	commissions	2
2014-01-24	SRC	H	nouveaux	Retiré	commissions	3
2014-01-24	UDI	H	anciens	Irrecevable	commissions	1
2014-01-24	UDI	H	anciens	Retiré	commissions	13
2014-01-24	UMP	H	anciens	Rejeté	commissions	6
2014-01-24	UMP	H	anciens	Retiré	commissions	1
2014-01-24	UMP	H	anciens	Tombe	commissions	4
2014-01-24	UMP	H	nouveaux	Irrecevable	commissions	1
2014-01-25	SRC	F	nouveaux	Retiré	commissions	9
2014-01-27	ECOLO	H	nouveaux	Rejeté	commissions	1
2014-01-27	SRC	F	anciens	Adopté	commissions	3
2014-01-27	SRC	F	nouveaux	Adopté	commissions	12
2014-01-27	SRC	F	nouveaux	Retiré	commissions	10
2014-01-27	SRC	F	nouveaux	Tombe	commissions	1
2014-01-27	SRC	H	nouveaux	Adopté	commissions	24
2014-01-27	SRC	H	nouveaux	Non soutenu	commissions	6
2014-01-27	SRC	H	nouveaux	Retiré	commissions	6
2014-01-27	UDI	H	anciens	Adopté	commissions	5
2014-01-27	UDI	H	anciens	Irrecevable	commissions	1
2014-01-27	UDI	H	anciens	Rejeté	commissions	1
2014-01-27	UDI	H	anciens	Retiré	commissions	3
2014-01-27	UMP	H	anciens	Adopté	commissions	1
2014-01-27	UMP	H	anciens	Non soutenu	commissions	1
2014-01-28	ECOLO	F	nouveaux	Adopté	commissions	1
2014-01-28	ECOLO	F	nouveaux	Irrecevable	commissions	2
2014-01-28	ECOLO	F	nouveaux	Non soutenu	commissions	10
2014-01-28	ECOLO	F	nouveaux	Rejeté	commissions	1
2014-01-28	ECOLO	F	nouveaux	Retiré	commissions	3
2014-01-28	ECOLO	F	nouveaux	Tombe	commissions	1
2014-01-28	ECOLO	H	nouveaux	Adopté	commissions	1
2014-01-28	ECOLO	H	nouveaux	Irrecevable	commissions	8
2014-01-28	ECOLO	H	nouveaux	Non soutenu	commissions	2
2014-01-28	ECOLO	H	nouveaux	Rejeté	commissions	29
2014-01-28	ECOLO	H	nouveaux	Retiré	commissions	10
2014-01-28	ECOLO	H	nouveaux	Tombe	commissions	2
2014-01-28	GDR	F	anciens	Rejeté	commissions	16
2014-01-28	GDR	F	anciens	Retiré	commissions	7
2014-01-28	RRDP	F	nouveaux	Adopté	commissions	9
2014-01-28	RRDP	F	nouveaux	Non soutenu	commissions	1
2014-01-28	RRDP	F	nouveaux	Retiré	commissions	3
2014-01-28	RRDP	F	nouveaux	Tombe	commissions	1
2014-01-28	SRC	F	anciens	Adopté	commissions	10
2014-01-28	SRC	F	anciens	Irrecevable	commissions	6
2014-01-28	SRC	F	anciens	Non soutenu	commissions	4
2014-01-28	SRC	F	anciens	Rejeté	commissions	1
2014-01-28	SRC	F	anciens	Retiré	commissions	6
2014-01-28	SRC	F	anciens	Tombe	commissions	3
2014-01-28	SRC	F	nouveaux	Adopté	commissions	3
2014-01-28	SRC	F	nouveaux	Adopté	hemicycle	2
2014-01-28	SRC	F	nouveaux	Irrecevable	commissions	5
2014-01-28	SRC	F	nouveaux	Non soutenu	commissions	2
2014-01-28	SRC	F	nouveaux	Retiré	commissions	22
2014-01-28	SRC	F	nouveaux	Tombe	commissions	5
2014-01-28	SRC	H	anciens	Adopté	commissions	196
2014-01-28	SRC	H	anciens	Irrecevable	commissions	3
2014-01-28	SRC	H	anciens	Non soutenu	commissions	2
2014-01-28	SRC	H	anciens	Retiré	commissions	11
2014-01-28	SRC	H	anciens	Tombe	commissions	1
2014-01-28	SRC	H	nouveaux	Adopté	commissions	72
2014-01-28	SRC	H	nouveaux	Irrecevable	commissions	4
2014-01-28	SRC	H	nouveaux	Non soutenu	commissions	20
2014-01-28	SRC	H	nouveaux	Retiré	commissions	19
2014-01-28	SRC	H	nouveaux	Tombe	commissions	5
2014-01-28	UDI	H	anciens	Adopté	commissions	5
2014-01-28	UDI	H	anciens	Irrecevable	commissions	2
2014-01-28	UDI	H	anciens	Non soutenu	commissions	7
2014-01-28	UDI	H	anciens	Rejeté	commissions	43
2014-01-28	UDI	H	anciens	Retiré	commissions	12
2014-01-28	UDI	H	anciens	Tombe	commissions	7
2014-01-28	UMP	F	anciens	Adopté	commissions	1
2014-01-28	UMP	F	anciens	Non soutenu	commissions	11
2014-01-28	UMP	F	anciens	Rejeté	commissions	1
2014-01-28	UMP	F	anciens	Retiré	commissions	1
2014-01-28	UMP	F	anciens	Tombe	commissions	1
2014-01-28	UMP	F	nouveaux	Rejeté	commissions	1
2014-01-28	UMP	H	anciens	Adopté	commissions	11
2014-01-28	UMP	H	anciens	Irrecevable	commissions	12
2014-01-28	UMP	H	anciens	Non soutenu	commissions	38
2014-01-28	UMP	H	anciens	Rejeté	commissions	97
2014-01-28	UMP	H	anciens	Retiré	commissions	14
2014-01-28	UMP	H	anciens	Retiré	hemicycle	2
2014-01-28	UMP	H	anciens	Tombe	commissions	18
2014-01-28	UMP	H	nouveaux	Adopté	commissions	2
2014-01-28	UMP	H	nouveaux	Irrecevable	commissions	2
2014-01-28	UMP	H	nouveaux	Non soutenu	commissions	1
2014-01-28	UMP	H	nouveaux	Rejeté	commissions	2
2014-01-28	UMP	H	nouveaux	Retiré	commissions	1
2014-01-28	UMP	H	nouveaux	Tombe	commissions	1
2014-01-29	SRC	F	nouveaux	Adopté	hemicycle	4
2014-01-29	SRC	F	nouveaux	Retiré	hemicycle	1
2014-01-29	SRC	H	anciens	Adopté	commissions	11
2014-01-29	SRC	H	anciens	Adopté	hemicycle	1
2014-01-29	UMP	H	anciens	Non soutenu	hemicycle	4
2014-01-29	UMP	H	anciens	Retiré	hemicycle	3
2014-01-30	SRC	H	anciens	Adopté	hemicycle	1
2014-01-30	SRC	H	anciens	Non soutenu	hemicycle	2
2014-01-31	ECOLO	F	nouveaux	Retiré	hemicycle	1
2014-01-31	ECOLO	H	nouveaux	Retiré	hemicycle	2
2014-01-31	ECOLO	H	nouveaux	Tombe	hemicycle	1
2014-01-31	NI	H	nouveaux	Non soutenu	hemicycle	2
2014-01-31	SRC	F	anciens	Retiré	hemicycle	3
2014-01-31	SRC	F	nouveaux	Adopté	hemicycle	4
2014-01-31	SRC	H	anciens	Adopté	hemicycle	15
2014-01-31	SRC	H	anciens	Retiré	commissions	1
2014-01-31	SRC	H	nouveaux	Retiré	hemicycle	1
2014-01-31	UDI	H	anciens	Non soutenu	hemicycle	2
2014-01-31	UDI	H	anciens	Retiré	commissions	3
2014-01-31	UDI	H	nouveaux	Retiré	hemicycle	3
2014-01-31	UMP	F	anciens	Retiré	hemicycle	2
2014-01-31	UMP	H	anciens	Non soutenu	hemicycle	4
2014-01-31	UMP	H	anciens	Rejeté	hemicycle	1
2014-01-31	UMP	H	anciens	Retiré	hemicycle	7
2014-02-01	ECOLO	F	nouveaux	Rejeté	hemicycle	2
2014-02-01	ECOLO	F	nouveaux	Retiré	hemicycle	1
2014-02-01	SRC	F	nouveaux	Non soutenu	hemicycle	1
2014-02-01	SRC	H	anciens	Adopté	hemicycle	2
2014-02-01	SRC	H	anciens	Non soutenu	hemicycle	6
2014-02-01	SRC	H	anciens	Retiré	hemicycle	8
2014-02-01	UDI	H	anciens	Non soutenu	hemicycle	1
2014-02-01	UMP	H	anciens	Adopté	hemicycle	1
2014-02-01	UMP	H	anciens	Non soutenu	hemicycle	3
2014-02-01	UMP	H	anciens	Retiré	hemicycle	1
2014-02-03	ECOLO	F	nouveaux	Adopté	commissions	5
2014-02-03	ECOLO	F	nouveaux	Non soutenu	commissions	5
2014-02-03	ECOLO	F	nouveaux	Rejeté	commissions	18
2014-02-03	ECOLO	F	nouveaux	Rejeté	hemicycle	1
2014-02-03	ECOLO	F	nouveaux	Retiré	hemicycle	1
2014-02-03	ECOLO	F	nouveaux	Tombe	commissions	1
2014-02-03	ECOLO	H	anciens	Adopté	commissions	20
2014-02-03	ECOLO	H	anciens	Non soutenu	commissions	7
2014-02-03	ECOLO	H	anciens	Rejeté	commissions	8
2014-02-03	ECOLO	H	anciens	Retiré	commissions	4
2014-02-03	ECOLO	H	anciens	Tombe	commissions	12
2014-02-03	ECOLO	H	nouveaux	Adopté	hemicycle	2
2014-02-03	ECOLO	H	nouveaux	Rejeté	hemicycle	5
2014-02-03	ECOLO	H	nouveaux	Retiré	hemicycle	4
2014-02-03	GDR	F	anciens	Rejeté	hemicycle	4
2014-02-03	GDR	F	anciens	Retiré	hemicycle	2
2014-02-03	NI	H	anciens	Non soutenu	commissions	2
2014-02-03	NI	H	nouveaux	Retiré	hemicycle	3
2014-02-03	RRDP	H	nouveaux	Rejeté	hemicycle	1
2014-02-03	RRDP	H	nouveaux	Retiré	hemicycle	1
2014-02-03	SRC	F	anciens	Adopté	commissions	5
2014-02-03	SRC	F	anciens	Adopté	hemicycle	2
2014-02-03	SRC	F	anciens	Irrecevable	hemicycle	1
2014-02-03	SRC	F	anciens	Retiré	commissions	5
2014-02-03	SRC	F	anciens	Retiré	hemicycle	1
2014-02-03	SRC	F	anciens	Tombe	commissions	4
2014-02-03	SRC	F	nouveaux	Adopté	commissions	2
2014-02-03	SRC	F	nouveaux	Adopté	hemicycle	1
2014-02-03	SRC	F	nouveaux	Non soutenu	commissions	25
2014-02-03	SRC	F	nouveaux	Rejeté	hemicycle	1
2014-02-03	SRC	F	nouveaux	Retiré	hemicycle	4
2014-02-03	SRC	F	nouveaux	Tombe	commissions	6
2014-02-03	SRC	H	anciens	Adopté	commissions	56
2014-02-03	SRC	H	anciens	Adopté	hemicycle	10
2014-02-03	SRC	H	anciens	Retiré	commissions	24
2014-02-03	SRC	H	anciens	Retiré	hemicycle	7
2014-02-03	SRC	H	anciens	Tombe	commissions	9
2014-02-03	SRC	H	nouveaux	Adopté	commissions	67
2014-02-03	SRC	H	nouveaux	Adopté	hemicycle	1
2014-02-03	SRC	H	nouveaux	Non soutenu	commissions	1
2014-02-03	SRC	H	nouveaux	Rejeté	commissions	1
2014-02-03	SRC	H	nouveaux	Rejeté	hemicycle	1
2014-02-03	SRC	H	nouveaux	Retiré	commissions	15
2014-02-03	SRC	H	nouveaux	Retiré	hemicycle	2
2014-02-03	SRC	H	nouveaux	Tombe	commissions	11
2014-02-03	SRC	H	nouveaux	Tombe	hemicycle	1
2014-02-03	UDI	H	anciens	Adopté	hemicycle	1
2014-02-03	UDI	H	anciens	Non soutenu	hemicycle	1
2014-02-03	UDI	H	anciens	Rejeté	hemicycle	11
2014-02-03	UDI	H	anciens	Retiré	hemicycle	4
2014-02-03	UMP	F	anciens	Non soutenu	hemicycle	3
2014-02-03	UMP	F	nouveaux	Adopté	hemicycle	1
2014-02-03	UMP	F	nouveaux	Rejeté	hemicycle	3
2014-02-03	UMP	H	anciens	Adopté	hemicycle	1
2014-02-03	UMP	H	anciens	Non soutenu	hemicycle	11
2014-02-03	UMP	H	anciens	Rejeté	hemicycle	32
2014-02-03	UMP	H	anciens	Retiré	hemicycle	31
2014-02-03	UMP	H	nouveaux	Non soutenu	commissions	10
2014-02-03	UMP	H	nouveaux	Non soutenu	hemicycle	6
2014-02-03	UMP	H	nouveaux	Retiré	hemicycle	4
2014-02-04	ECOLO	F	nouveaux	Rejeté	hemicycle	1
2014-02-04	ECOLO	F	nouveaux	Retiré	hemicycle	1
2014-02-04	ECOLO	H	anciens	Irrecevable	commissions	1
2014-02-04	ECOLO	H	anciens	Non soutenu	commissions	1
2014-02-04	ECOLO	H	anciens	Retiré	commissions	1
2014-02-04	ECOLO	H	nouveaux	Adopté	hemicycle	6
2014-02-04	ECOLO	H	nouveaux	Irrecevable	hemicycle	1
2014-02-04	ECOLO	H	nouveaux	Rejeté	hemicycle	10
2014-02-04	ECOLO	H	nouveaux	Retiré	hemicycle	4
2014-02-04	GDR	F	anciens	Adopté	hemicycle	2
2014-02-04	GDR	F	anciens	Non soutenu	hemicycle	1
2014-02-04	GDR	F	anciens	Rejeté	hemicycle	6
2014-02-04	GDR	H	nouveaux	Adopté	hemicycle	1
2014-02-04	NI	H	anciens	Non soutenu	hemicycle	2
2014-02-04	NI	H	nouveaux	Non soutenu	hemicycle	6
2014-02-04	RRDP	F	nouveaux	Rejeté	hemicycle	2
2014-02-04	RRDP	H	nouveaux	Adopté	hemicycle	2
2014-02-04	RRDP	H	nouveaux	Non soutenu	hemicycle	1
2014-02-04	RRDP	H	nouveaux	Rejeté	hemicycle	2
2014-02-04	RRDP	H	nouveaux	Retiré	hemicycle	4
2014-02-04	SRC	F	anciens	Adopté	hemicycle	4
2014-02-04	SRC	F	anciens	Irrecevable	hemicycle	1
2014-02-04	SRC	F	anciens	Non soutenu	hemicycle	3
2014-02-04	SRC	F	anciens	Retiré	hemicycle	1
2014-02-04	SRC	F	nouveaux	Adopté	hemicycle	4
2014-02-04	SRC	F	nouveaux	Non soutenu	hemicycle	3
2014-02-04	SRC	F	nouveaux	Retiré	hemicycle	7
2014-02-04	SRC	H	anciens	Adopté	commissions	18
2014-02-04	SRC	H	anciens	Adopté	hemicycle	50
2014-02-04	SRC	H	anciens	Irrecevable	commissions	1
2014-02-04	SRC	H	anciens	Non soutenu	hemicycle	4
2014-02-04	SRC	H	anciens	Retiré	hemicycle	9
2014-02-04	SRC	H	anciens	Tombe	hemicycle	2
2014-02-04	SRC	H	nouveaux	Adopté	commissions	2
2014-02-04	SRC	H	nouveaux	Adopté	hemicycle	5
2014-02-04	SRC	H	nouveaux	Irrecevable	commissions	1
2014-02-04	SRC	H	nouveaux	Non soutenu	hemicycle	9
2014-02-04	SRC	H	nouveaux	Rejeté	hemicycle	2
2014-02-04	SRC	H	nouveaux	Retiré	hemicycle	4
2014-02-04	UDI	H	anciens	Irrecevable	commissions	2
2014-02-04	UDI	H	anciens	Non soutenu	hemicycle	9
2014-02-04	UDI	H	anciens	Rejeté	commissions	9
2014-02-04	UDI	H	anciens	Rejeté	hemicycle	14
2014-02-04	UDI	H	anciens	Retiré	commissions	6
2014-02-04	UDI	H	anciens	Retiré	hemicycle	1
2014-02-04	UMP	F	anciens	Non soutenu	hemicycle	8
2014-02-04	UMP	F	anciens	Rejeté	commissions	4
2014-02-04	UMP	F	anciens	Rejeté	hemicycle	3
2014-02-04	UMP	F	anciens	Tombe	commissions	2
2014-02-04	UMP	F	nouveaux	Non soutenu	hemicycle	3
2014-02-04	UMP	F	nouveaux	Rejeté	hemicycle	5
2014-02-04	UMP	F	nouveaux	Retiré	hemicycle	1
2014-02-04	UMP	H	anciens	Adopté	hemicycle	2
2014-02-04	UMP	H	anciens	Irrecevable	commissions	1
2014-02-04	UMP	H	anciens	Non soutenu	hemicycle	41
2014-02-04	UMP	H	anciens	Rejeté	hemicycle	62
2014-02-04	UMP	H	anciens	Retiré	hemicycle	4
2014-02-04	UMP	H	anciens	Tombe	hemicycle	1
2014-02-04	UMP	H	nouveaux	Non soutenu	commissions	3
2014-02-04	UMP	H	nouveaux	Non soutenu	hemicycle	7
2014-02-04	UMP	H	nouveaux	Rejeté	hemicycle	2
2014-02-05	ECOLO	F	nouveaux	Irrecevable	hemicycle	1
2014-02-05	ECOLO	F	nouveaux	Retiré	hemicycle	4
2014-02-05	ECOLO	H	nouveaux	Adopté	hemicycle	3
2014-02-05	ECOLO	H	nouveaux	Irrecevable	hemicycle	9
2014-02-05	ECOLO	H	nouveaux	Rejeté	hemicycle	9
2014-02-05	ECOLO	H	nouveaux	Retiré	hemicycle	7
2014-02-05	GDR	F	anciens	Adopté	hemicycle	2
2014-02-05	GDR	F	anciens	Rejeté	hemicycle	18
2014-02-05	GDR	F	anciens	Retiré	hemicycle	4
2014-02-05	NI	F	nouveaux	Non soutenu	hemicycle	1
2014-02-05	NI	H	nouveaux	Non soutenu	hemicycle	7
2014-02-05	RRDP	H	nouveaux	Non soutenu	hemicycle	2
2014-02-05	RRDP	H	nouveaux	Rejeté	hemicycle	1
2014-02-05	RRDP	H	nouveaux	Retiré	hemicycle	2
2014-02-05	SRC	F	anciens	Adopté	hemicycle	1
2014-02-05	SRC	F	anciens	Irrecevable	hemicycle	3
2014-02-05	SRC	F	anciens	Non soutenu	hemicycle	2
2014-02-05	SRC	F	nouveaux	Adopté	hemicycle	5
2014-02-05	SRC	F	nouveaux	Irrecevable	hemicycle	1
2014-02-05	SRC	F	nouveaux	Non soutenu	hemicycle	1
2014-02-05	SRC	F	nouveaux	Retiré	hemicycle	5
2014-02-05	SRC	H	anciens	Adopté	hemicycle	44
2014-02-05	SRC	H	anciens	Irrecevable	hemicycle	1
2014-02-05	SRC	H	anciens	Non soutenu	hemicycle	1
2014-02-05	SRC	H	anciens	Retiré	hemicycle	3
2014-02-05	SRC	H	nouveaux	Adopté	hemicycle	12
2014-02-05	SRC	H	nouveaux	Irrecevable	hemicycle	4
2014-02-05	SRC	H	nouveaux	Non soutenu	hemicycle	6
2014-02-05	SRC	H	nouveaux	Retiré	hemicycle	12
2014-02-05	UDI	H	anciens	Adopté	hemicycle	2
2014-02-05	UDI	H	anciens	Irrecevable	hemicycle	4
2014-02-05	UDI	H	anciens	Non soutenu	hemicycle	11
2014-02-05	UDI	H	anciens	Rejeté	hemicycle	9
2014-02-05	UDI	H	anciens	Retiré	hemicycle	6
2014-02-05	UMP	F	anciens	Non soutenu	hemicycle	8
2014-02-05	UMP	F	anciens	Rejeté	hemicycle	2
2014-02-05	UMP	F	nouveaux	Irrecevable	hemicycle	1
2014-02-05	UMP	F	nouveaux	Non soutenu	hemicycle	4
2014-02-05	UMP	F	nouveaux	Rejeté	hemicycle	4
2014-02-05	UMP	F	nouveaux	Retiré	hemicycle	2
2014-02-05	UMP	H	anciens	Adopté	hemicycle	2
2014-02-05	UMP	H	anciens	Non soutenu	hemicycle	93
2014-02-05	UMP	H	anciens	Rejeté	hemicycle	35
2014-02-05	UMP	H	anciens	Retiré	hemicycle	6
2014-02-05	UMP	H	nouveaux	Non soutenu	hemicycle	22
2014-02-05	UMP	H	nouveaux	Retiré	hemicycle	3
2014-02-06	SRC	H	anciens	Adopté	hemicycle	4
2014-02-06	SRC	H	anciens	Retiré	hemicycle	1
2014-02-06	UDI	H	anciens	Retiré	hemicycle	5
2014-02-07	ECOLO	F	nouveaux	Rejeté	hemicycle	1
2014-02-07	ECOLO	F	nouveaux	Retiré	hemicycle	6
2014-02-07	ECOLO	F	nouveaux	Tombe	hemicycle	2
2014-02-07	ECOLO	H	anciens	Adopté	hemicycle	4
2014-02-07	ECOLO	H	anciens	Rejeté	hemicycle	1
2014-02-07	ECOLO	H	anciens	Retiré	hemicycle	3
2014-02-07	ECOLO	H	nouveaux	Adopté	hemicycle	1
2014-02-07	ECOLO	H	nouveaux	Retiré	hemicycle	5
2014-02-07	GDR	H	anciens	Retiré	hemicycle	1
2014-02-07	RRDP	F	nouveaux	Retiré	hemicycle	1
2014-02-07	RRDP	H	nouveaux	Adopté	hemicycle	1
2014-02-07	RRDP	H	nouveaux	Rejeté	hemicycle	1
2014-02-07	RRDP	H	nouveaux	Retiré	hemicycle	2
2014-02-07	SRC	F	anciens	Adopté	hemicycle	2
2014-02-07	SRC	F	anciens	Rejeté	hemicycle	1
2014-02-07	SRC	F	anciens	Retiré	hemicycle	1
2014-02-07	SRC	F	nouveaux	Adopté	hemicycle	1
2014-02-07	SRC	F	nouveaux	Retiré	hemicycle	4
2014-02-07	SRC	H	anciens	Adopté	hemicycle	13
2014-02-07	SRC	H	anciens	Retiré	hemicycle	4
2014-02-07	SRC	H	nouveaux	Adopté	hemicycle	11
2014-02-07	SRC	H	nouveaux	Irrecevable	hemicycle	1
2014-02-07	SRC	H	nouveaux	Non soutenu	hemicycle	1
2014-02-07	SRC	H	nouveaux	Retiré	commissions	1
2014-02-07	SRC	H	nouveaux	Retiré	hemicycle	10
2014-02-07	SRC	H	nouveaux	Tombe	hemicycle	4
2014-02-07	UDI	H	anciens	Retiré	hemicycle	2
2014-02-07	UMP	F	anciens	Rejeté	hemicycle	3
2014-02-07	UMP	H	anciens	Non soutenu	hemicycle	11
2014-02-07	UMP	H	anciens	Rejeté	hemicycle	2
2014-02-07	UMP	H	anciens	Retiré	commissions	1
2014-02-07	UMP	H	anciens	Retiré	hemicycle	1
2014-02-07	UMP	H	nouveaux	Adopté	hemicycle	4
2014-02-07	UMP	H	nouveaux	Rejeté	hemicycle	9
2014-02-08	ECOLO	H	nouveaux	Rejeté	hemicycle	4
2014-02-08	ECOLO	H	nouveaux	Retiré	hemicycle	2
2014-02-08	SRC	F	nouveaux	Adopté	hemicycle	1
2014-02-08	SRC	F	nouveaux	Retiré	commissions	1
2014-02-08	SRC	F	nouveaux	Retiré	hemicycle	1
2014-02-08	SRC	H	anciens	Adopté	hemicycle	5
2014-02-08	SRC	H	anciens	Retiré	hemicycle	1
2014-02-08	SRC	H	nouveaux	Retiré	hemicycle	2
2014-02-08	UMP	H	anciens	Adopté	hemicycle	1
2014-02-10	ECOLO	F	nouveaux	Adopté	hemicycle	1
2014-02-10	ECOLO	F	nouveaux	Irrecevable	commissions	1
2014-02-10	ECOLO	F	nouveaux	Retiré	hemicycle	1
2014-02-10	ECOLO	H	anciens	Rejeté	hemicycle	2
2014-02-10	ECOLO	H	anciens	Retiré	hemicycle	1
2014-02-10	ECOLO	H	nouveaux	Rejeté	hemicycle	1
2014-02-10	ECOLO	H	nouveaux	Retiré	hemicycle	4
2014-02-10	RRDP	H	nouveaux	Irrecevable	hemicycle	1
2014-02-10	RRDP	H	nouveaux	Non soutenu	hemicycle	1
2014-02-10	RRDP	H	nouveaux	Rejeté	commissions	1
2014-02-10	RRDP	H	nouveaux	Retiré	commissions	1
2014-02-10	RRDP	H	nouveaux	Retiré	hemicycle	6
