date	groupes	genre	renouveau	sorts	origine	total
2009-11-28	UMP	H	anciens	Retiré	hemicycle	3
2009-11-30	GDR	H	anciens	Adopté	hemicycle	1
2009-11-30	GDR	H	anciens	Non soutenu	hemicycle	4
2009-11-30	NC	H	anciens	Adopté	hemicycle	1
2009-11-30	SRC	F	anciens	Adopté	hemicycle	3
2009-11-30	SRC	F	anciens	Rejeté	hemicycle	15
2009-11-30	SRC	H	anciens	Non soutenu	hemicycle	6
2009-11-30	SRC	H	anciens	Rejeté	hemicycle	43
2009-11-30	SRC	H	anciens	Retiré	hemicycle	5
2009-11-30	UMP	F	anciens	Adopté	hemicycle	3
2009-11-30	UMP	F	anciens	Retiré	hemicycle	1
2009-11-30	UMP	H	anciens	Adopté	hemicycle	35
2009-11-30	UMP	H	anciens	Non soutenu	hemicycle	6
2009-11-30	UMP	H	anciens	Rejeté	hemicycle	5
2009-11-30	UMP	H	anciens	Retiré	hemicycle	8
2009-12-01	GDR	H	anciens	Non soutenu	hemicycle	1
2009-12-01	SRC	F	anciens	Non soutenu	hemicycle	5
2009-12-01	SRC	F	anciens	Rejeté	hemicycle	3
2009-12-01	SRC	H	anciens	Non soutenu	hemicycle	8
2009-12-01	SRC	H	anciens	Rejeté	hemicycle	3
2009-12-01	UMP	F	anciens	Adopté	hemicycle	1
2009-12-01	UMP	H	anciens	Adopté	hemicycle	9
2009-12-01	UMP	H	anciens	Rejeté	hemicycle	7
2009-12-01	UMP	H	anciens	Retiré	hemicycle	1
2009-12-02	GDR	H	anciens	Indéfini	hemicycle	1
2009-12-02	SRC	H	anciens	Indéfini	hemicycle	4
2009-12-02	SRC	H	anciens	Non soutenu	hemicycle	3
2009-12-02	UMP	H	anciens	Adopté	hemicycle	3
2009-12-03	UMP	H	anciens	Adopté	hemicycle	1
2009-12-05	UMP	H	anciens	Adopté	hemicycle	16
2009-12-05	UMP	H	anciens	Rejeté	hemicycle	1
2009-12-05	UMP	H	anciens	Retiré	hemicycle	2
2009-12-07	NC	H	anciens	Rejeté	hemicycle	1
2009-12-07	NI	H	anciens	Non soutenu	hemicycle	4
2009-12-07	NI	H	anciens	Rejeté	hemicycle	1
2009-12-07	SRC	H	anciens	Rejeté	hemicycle	2
2009-12-07	UMP	H	anciens	Adopté	hemicycle	29
2009-12-07	UMP	H	anciens	Non soutenu	hemicycle	5
2009-12-07	UMP	H	anciens	Rejeté	hemicycle	2
2009-12-07	UMP	H	anciens	Retiré	hemicycle	4
2009-12-07	UMP	H	anciens	Tombe	hemicycle	1
2009-12-08	GDR	H	anciens	Non soutenu	hemicycle	5
2009-12-08	GDR	H	anciens	Tombe	hemicycle	2
2009-12-08	NC	H	anciens	Adopté	hemicycle	2
2009-12-08	NC	H	anciens	Irrecevable	hemicycle	1
2009-12-08	NC	H	anciens	Non soutenu	hemicycle	2
2009-12-08	NC	H	anciens	Rejeté	hemicycle	14
2009-12-08	NC	H	anciens	Retiré	hemicycle	5
2009-12-08	NC	H	anciens	Tombe	hemicycle	2
2009-12-08	SRC	H	anciens	Adopté	hemicycle	3
2009-12-08	SRC	H	anciens	Non soutenu	hemicycle	3
2009-12-08	SRC	H	anciens	Rejeté	hemicycle	34
2009-12-08	SRC	H	anciens	Retiré	hemicycle	2
2009-12-08	SRC	H	anciens	Tombe	hemicycle	1
2009-12-08	UMP	F	anciens	Adopté	hemicycle	5
2009-12-08	UMP	F	anciens	Non soutenu	hemicycle	7
2009-12-08	UMP	F	anciens	Rejeté	hemicycle	11
2009-12-08	UMP	F	anciens	Retiré	hemicycle	6
2009-12-08	UMP	H	anciens	Adopté	hemicycle	40
2009-12-08	UMP	H	anciens	Non soutenu	hemicycle	32
2009-12-08	UMP	H	anciens	Rejeté	hemicycle	13
2009-12-08	UMP	H	anciens	Retiré	hemicycle	8
2009-12-08	UMP	H	anciens	Tombe	hemicycle	1
2009-12-09	GDR	H	anciens	Non soutenu	hemicycle	1
2009-12-09	NC	H	anciens	Adopté	hemicycle	2
2009-12-09	NC	H	anciens	Non soutenu	hemicycle	2
2009-12-09	NC	H	anciens	Rejeté	hemicycle	7
2009-12-09	NC	H	anciens	Retiré	hemicycle	1
2009-12-09	NI	H	anciens	Non soutenu	hemicycle	1
2009-12-09	SRC	H	anciens	Non soutenu	hemicycle	1
2009-12-09	SRC	H	anciens	Rejeté	hemicycle	1
2009-12-09	SRC	H	anciens	Retiré	hemicycle	1
2009-12-09	UMP	H	anciens	Adopté	hemicycle	6
2009-12-09	UMP	H	anciens	Non soutenu	hemicycle	12
2009-12-09	UMP	H	anciens	Rejeté	hemicycle	3
2009-12-09	UMP	H	anciens	Retiré	hemicycle	3
2009-12-10	NC	H	anciens	Rejeté	hemicycle	3
2009-12-10	SRC	H	anciens	Retiré	hemicycle	1
2009-12-10	UMP	H	anciens	Adopté	hemicycle	2
2009-12-10	UMP	H	anciens	Non soutenu	hemicycle	1
2009-12-10	UMP	H	anciens	Tombe	hemicycle	1
2009-12-11	GDR	H	anciens	Rejeté	hemicycle	1
2009-12-11	SRC	F	anciens	Adopté	hemicycle	1
2009-12-11	SRC	F	anciens	Rejeté	hemicycle	1
2009-12-11	SRC	F	anciens	Tombe	hemicycle	1
2009-12-11	SRC	H	anciens	Rejeté	hemicycle	222
2009-12-11	UMP	H	anciens	Adopté	hemicycle	6
2009-12-11	UMP	H	anciens	Non soutenu	hemicycle	1
2009-12-11	UMP	H	anciens	Retiré	hemicycle	1
2009-12-12	GDR	H	anciens	Rejeté	hemicycle	38
2009-12-12	GDR	H	anciens	Retiré	hemicycle	1
2009-12-12	SRC	H	anciens	Rejeté	hemicycle	29
2009-12-12	SRC	H	anciens	Retiré	hemicycle	1
2009-12-12	UMP	F	anciens	Retiré	hemicycle	1
2009-12-12	UMP	H	anciens	Adopté	hemicycle	7
2009-12-14	GDR	H	anciens	Rejeté	hemicycle	29
2009-12-14	GDR	H	anciens	Tombe	hemicycle	1
2009-12-14	NC	H	anciens	Adopté	hemicycle	3
2009-12-14	NC	H	anciens	Rejeté	hemicycle	5
2009-12-14	NC	H	anciens	Retiré	hemicycle	7
2009-12-14	NC	H	anciens	Tombe	hemicycle	1
2009-12-14	SRC	F	anciens	Non soutenu	hemicycle	1
2009-12-14	SRC	F	anciens	Rejeté	hemicycle	3
2009-12-14	SRC	F	anciens	Retiré	hemicycle	1
2009-12-14	SRC	H	anciens	Adopté	hemicycle	2
2009-12-14	SRC	H	anciens	Non soutenu	hemicycle	5
2009-12-14	SRC	H	anciens	Rejeté	hemicycle	30
2009-12-14	UMP	H	anciens	Adopté	hemicycle	4
2009-12-14	UMP	H	anciens	Non soutenu	hemicycle	1
2009-12-15	GDR	H	anciens	Rejeté	hemicycle	2
2009-12-15	SRC	F	anciens	Retiré	hemicycle	1
2009-12-15	SRC	H	anciens	Rejeté	hemicycle	6
2009-12-15	UMP	H	anciens	Adopté	hemicycle	3
2009-12-15	UMP	H	anciens	Non soutenu	hemicycle	1
2009-12-17	NC	H	anciens	Adopté	hemicycle	1
2009-12-18	SRC	F	anciens	Rejeté	hemicycle	10
2009-12-18	SRC	H	anciens	Rejeté	hemicycle	3
2009-12-18	UMP	F	anciens	Adopté	hemicycle	1
2009-12-18	UMP	H	anciens	Retiré	hemicycle	1
2010-01-08	SRC	H	anciens	Non soutenu	hemicycle	28
2010-01-09	NC	H	anciens	Indéfini	hemicycle	1
2010-01-09	SRC	H	anciens	Indéfini	hemicycle	2
2010-01-09	SRC	H	anciens	Non soutenu	hemicycle	103
2010-01-09	SRC	H	anciens	Rejeté	hemicycle	38
2010-01-11	SRC	H	anciens	Rejeté	hemicycle	205
2010-01-11	UMP	H	anciens	Non soutenu	hemicycle	1
2010-01-12	GDR	H	anciens	Non soutenu	hemicycle	3
2010-01-12	GDR	H	anciens	Rejeté	hemicycle	5
2010-01-12	SRC	H	anciens	Rejeté	hemicycle	999
2010-01-13	GDR	H	anciens	Non soutenu	hemicycle	3
2010-01-13	GDR	H	anciens	Rejeté	hemicycle	1
2010-01-13	SRC	H	anciens	Rejeté	hemicycle	3019
2010-01-13	SRC	H	anciens	Retiré	hemicycle	38
2010-01-14	SRC	F	anciens	Non soutenu	hemicycle	6
2010-01-14	SRC	H	anciens	Rejeté	hemicycle	532
2010-01-15	SRC	F	anciens	Non soutenu	hemicycle	17
2010-01-16	SRC	H	anciens	Non soutenu	hemicycle	3
2010-01-16	SRC	H	anciens	Rejeté	hemicycle	6
2010-01-16	SRC	H	anciens	Retiré	hemicycle	3
2010-01-16	UMP	F	anciens	Adopté	hemicycle	3
2010-01-16	UMP	H	anciens	Adopté	hemicycle	2
2010-01-16	UMP	H	anciens	Rejeté	hemicycle	1
2010-01-16	UMP	H	anciens	Retiré	hemicycle	1
2010-01-18	GDR	H	anciens	Rejeté	hemicycle	1
2010-01-18	GDR	H	anciens	Retiré	hemicycle	1
2010-01-18	SRC	F	anciens	Adopté	hemicycle	2
2010-01-18	SRC	F	anciens	Rejeté	hemicycle	13
2010-01-18	SRC	H	anciens	Rejeté	hemicycle	2
2010-01-18	SRC	H	anciens	Retiré	hemicycle	1
2010-01-18	SRC	H	anciens	Tombe	hemicycle	1
2010-01-18	UMP	F	anciens	Non soutenu	hemicycle	1
2010-01-18	UMP	H	anciens	Adopté	hemicycle	4
2010-01-18	UMP	H	anciens	Rejeté	hemicycle	12
2010-01-18	UMP	H	anciens	Retiré	hemicycle	1
2010-01-18	UMP	H	anciens	Tombe	hemicycle	1
2010-01-19	GDR	F	anciens	Rejeté	hemicycle	10
2010-01-19	SRC	F	anciens	Rejeté	hemicycle	5
2010-01-19	SRC	H	anciens	Adopté	hemicycle	1
2010-01-19	SRC	H	anciens	Rejeté	hemicycle	77
2010-01-19	UMP	F	anciens	Adopté	hemicycle	1
2010-01-19	UMP	F	anciens	Non soutenu	hemicycle	5
2010-01-19	UMP	F	anciens	Rejeté	hemicycle	1
2010-01-19	UMP	H	anciens	Adopté	hemicycle	3
2010-01-19	UMP	H	anciens	Rejeté	hemicycle	4
2010-01-19	UMP	H	anciens	Tombe	hemicycle	3
2010-01-20	SRC	H	anciens	Indéfini	hemicycle	7
2010-01-20	UMP	F	anciens	Adopté	hemicycle	3
2010-01-20	UMP	F	anciens	Non soutenu	hemicycle	1
2010-01-20	UMP	H	anciens	Adopté	hemicycle	4
2010-01-22	SRC	H	anciens	Rejeté	hemicycle	3
2010-01-22	UMP	H	anciens	Adopté	hemicycle	1
2010-01-23	GDR	H	anciens	Non soutenu	hemicycle	2
2010-01-23	GDR	H	anciens	Rejeté	hemicycle	6
2010-01-23	NC	H	anciens	Tombe	hemicycle	3
2010-01-23	SRC	F	anciens	Adopté	hemicycle	1
2010-01-23	SRC	F	anciens	Rejeté	hemicycle	27
2010-01-23	SRC	F	anciens	Tombe	hemicycle	1
2010-01-23	SRC	H	anciens	Non soutenu	hemicycle	7
2010-01-23	SRC	H	anciens	Rejeté	hemicycle	22
2010-01-25	NC	H	anciens	Rejeté	hemicycle	1
2010-01-25	SRC	F	anciens	Adopté	hemicycle	2
2010-01-25	SRC	F	anciens	Rejeté	hemicycle	5
2010-01-25	SRC	H	anciens	Indéfini	hemicycle	2
2010-01-25	SRC	H	anciens	Non soutenu	hemicycle	1
2010-01-25	SRC	H	anciens	Tombe	hemicycle	1
2010-01-27	SRC	F	anciens	Rejeté	hemicycle	2
2010-01-27	SRC	F	anciens	Tombe	hemicycle	1
2010-01-28	UMP	H	anciens	Adopté	hemicycle	4
2010-01-28	UMP	H	anciens	Rejeté	hemicycle	1
2010-01-28	UMP	H	anciens	Retiré	hemicycle	1
2010-01-29	SRC	H	anciens	Adopté	hemicycle	1
2010-01-29	SRC	H	anciens	Retiré	hemicycle	2
2010-01-29	UMP	H	anciens	Adopté	hemicycle	2
2010-01-30	GDR	H	anciens	Rejeté	hemicycle	1
2010-02-01	GDR	H	anciens	Non soutenu	hemicycle	6
2010-02-01	GDR	H	anciens	Rejeté	hemicycle	10
2010-02-01	NC	H	anciens	Non soutenu	hemicycle	1
2010-02-01	NC	H	anciens	Rejeté	hemicycle	4
2010-02-01	NC	H	anciens	Retiré	hemicycle	3
2010-02-01	SRC	F	anciens	Rejeté	hemicycle	3
2010-02-01	SRC	F	anciens	Retiré	hemicycle	1
2010-02-01	SRC	H	anciens	Rejeté	hemicycle	30
2010-02-01	UMP	H	anciens	Adopté	hemicycle	13
2010-02-01	UMP	H	anciens	Non soutenu	hemicycle	4
2010-02-01	UMP	H	anciens	Rejeté	hemicycle	3
2010-02-01	UMP	H	anciens	Retiré	hemicycle	14
2010-02-02	GDR	F	anciens	Rejeté	hemicycle	7
2010-02-02	GDR	F	anciens	Retiré	hemicycle	2
2010-02-02	GDR	F	anciens	Tombe	hemicycle	1
2010-02-02	GDR	H	anciens	Rejeté	hemicycle	1
2010-02-02	NC	H	anciens	Retiré	hemicycle	2
2010-02-02	SRC	F	anciens	Non soutenu	hemicycle	2
2010-02-02	SRC	F	anciens	Retiré	hemicycle	1
2010-02-02	SRC	H	anciens	Adopté	hemicycle	3
2010-02-02	SRC	H	anciens	Rejeté	hemicycle	13
2010-02-02	SRC	H	anciens	Retiré	hemicycle	3
2010-02-02	SRC	H	anciens	Tombe	hemicycle	1
2010-02-02	UMP	F	anciens	Adopté	hemicycle	17
2010-02-02	UMP	F	anciens	Retiré	hemicycle	2
2010-02-02	UMP	H	anciens	Adopté	hemicycle	3
2010-02-02	UMP	H	anciens	Non soutenu	hemicycle	8
2010-02-02	UMP	H	anciens	Rejeté	hemicycle	1
2010-02-02	UMP	H	anciens	Retiré	hemicycle	3
2010-02-03	SRC	F	anciens	Adopté	hemicycle	2
2010-02-03	SRC	F	anciens	Non soutenu	hemicycle	2
2010-02-03	SRC	H	anciens	Adopté	hemicycle	2
2010-02-03	SRC	H	anciens	Rejeté	hemicycle	4
2010-02-03	SRC	H	anciens	Retiré	hemicycle	1
2010-02-03	UMP	F	anciens	Adopté	hemicycle	3
2010-02-03	UMP	F	anciens	Rejeté	hemicycle	2
2010-02-03	UMP	F	anciens	Tombe	hemicycle	1
2010-02-03	UMP	H	anciens	Non soutenu	hemicycle	3
2010-02-04	SRC	H	anciens	Adopté	hemicycle	1
2010-02-04	UMP	F	anciens	Adopté	hemicycle	2
2010-02-06	GDR	H	anciens	Non soutenu	hemicycle	7
2010-02-06	GDR	H	anciens	Rejeté	hemicycle	11
2010-02-06	GDR	H	anciens	Retiré	hemicycle	4
2010-02-06	SRC	F	anciens	Non soutenu	hemicycle	1
2010-02-06	SRC	F	anciens	Rejeté	hemicycle	8
2010-02-06	SRC	F	anciens	Retiré	hemicycle	2
2010-02-06	SRC	H	anciens	Rejeté	hemicycle	9
2010-02-06	UMP	F	anciens	Non soutenu	hemicycle	2
2010-02-06	UMP	F	anciens	Retiré	hemicycle	2
2010-02-06	UMP	H	anciens	Adopté	hemicycle	21
2010-02-06	UMP	H	anciens	Non soutenu	hemicycle	14
2010-02-06	UMP	H	anciens	Rejeté	hemicycle	1
2010-02-06	UMP	H	anciens	Retiré	hemicycle	1
2010-02-08	GDR	H	anciens	Non soutenu	hemicycle	4
2010-02-08	GDR	H	anciens	Rejeté	hemicycle	15
2010-02-08	GDR	H	anciens	Retiré	hemicycle	1
2010-02-08	NC	H	anciens	Adopté	hemicycle	3
2010-02-08	NC	H	anciens	Non soutenu	hemicycle	18
2010-02-08	NC	H	anciens	Rejeté	hemicycle	4
2010-02-08	NC	H	anciens	Retiré	hemicycle	22
2010-02-08	SRC	F	anciens	Adopté	hemicycle	3
2010-02-08	SRC	F	anciens	Rejeté	hemicycle	38
2010-02-08	SRC	F	anciens	Retiré	hemicycle	2
2010-02-08	SRC	H	anciens	Adopté	hemicycle	2
2010-02-08	SRC	H	anciens	Non soutenu	hemicycle	8
2010-02-08	SRC	H	anciens	Rejeté	hemicycle	9
2010-02-08	SRC	H	anciens	Retiré	hemicycle	6
2010-02-08	UMP	F	anciens	Adopté	hemicycle	3
2010-02-08	UMP	F	anciens	Non soutenu	hemicycle	1
2010-02-08	UMP	H	anciens	Adopté	hemicycle	34
2010-02-08	UMP	H	anciens	Non soutenu	hemicycle	10
2010-02-08	UMP	H	anciens	Rejeté	hemicycle	8
2010-02-08	UMP	H	anciens	Retiré	hemicycle	2
2010-02-09	GDR	H	anciens	Rejeté	hemicycle	1
2010-02-09	SRC	H	anciens	Non soutenu	hemicycle	1
2010-02-09	SRC	H	anciens	Rejeté	hemicycle	2
2010-02-09	UMP	F	anciens	Non soutenu	hemicycle	1
2010-02-09	UMP	H	anciens	Rejeté	hemicycle	1
2010-02-10	GDR	H	anciens	Rejeté	hemicycle	1
2010-02-10	UMP	H	anciens	Adopté	hemicycle	5
2010-02-10	UMP	H	anciens	Tombe	hemicycle	1
2010-02-11	GDR	H	anciens	Tombe	hemicycle	1
2010-02-13	NC	H	anciens	Adopté	hemicycle	2
2010-02-13	NC	H	anciens	Rejeté	hemicycle	1
2010-02-13	SRC	F	anciens	Adopté	hemicycle	1
2010-02-13	SRC	F	anciens	Rejeté	hemicycle	1
2010-02-13	SRC	F	anciens	Retiré	hemicycle	1
2010-02-13	SRC	H	anciens	Rejeté	hemicycle	4
2010-02-13	UMP	H	anciens	Adopté	hemicycle	19
2010-02-13	UMP	H	anciens	Non soutenu	hemicycle	2
2010-02-13	UMP	H	anciens	Retiré	hemicycle	2
2010-02-13	UMP	H	anciens	Tombe	hemicycle	1
2010-02-15	GDR	H	anciens	Rejeté	hemicycle	2
2010-02-15	NC	H	anciens	Adopté	hemicycle	2
2010-02-15	NC	H	anciens	Rejeté	hemicycle	5
2010-02-15	NC	H	anciens	Retiré	hemicycle	3
2010-02-15	NC	H	anciens	Tombe	hemicycle	1
2010-02-15	SRC	F	anciens	Rejeté	hemicycle	3
2010-02-15	SRC	F	anciens	Tombe	hemicycle	1
2010-02-15	SRC	H	anciens	Adopté	hemicycle	2
2010-02-15	SRC	H	anciens	Rejeté	hemicycle	7
2010-02-15	SRC	H	anciens	Retiré	hemicycle	2
2010-02-15	SRC	H	anciens	Tombe	hemicycle	1
2010-02-15	UMP	F	anciens	Adopté	hemicycle	2
2010-02-15	UMP	F	anciens	Retiré	hemicycle	3
2010-02-15	UMP	F	anciens	Tombe	hemicycle	1
2010-02-15	UMP	H	anciens	Adopté	hemicycle	2
2010-02-15	UMP	H	anciens	Retiré	hemicycle	1
2010-02-16	NC	H	anciens	Rejeté	hemicycle	1
2010-02-16	NC	H	anciens	Retiré	hemicycle	1
2010-02-16	SRC	H	anciens	Rejeté	hemicycle	1
2010-02-16	SRC	H	anciens	Tombe	hemicycle	1
2010-02-16	UMP	F	anciens	Adopté	hemicycle	5
2010-02-16	UMP	F	anciens	Retiré	hemicycle	1
2010-02-16	UMP	H	anciens	Adopté	hemicycle	8
2010-02-16	UMP	H	anciens	Rejeté	hemicycle	2
2010-02-16	UMP	H	anciens	Retiré	hemicycle	2
2010-02-17	SRC	F	anciens	Adopté	hemicycle	4
2010-02-17	SRC	F	anciens	Tombe	hemicycle	1
2010-02-17	UMP	F	anciens	Adopté	hemicycle	7
2010-02-18	SRC	F	anciens	Adopté	hemicycle	1
2010-02-22	SRC	H	anciens	Rejeté	hemicycle	13
2010-02-22	SRC	H	anciens	Retiré	hemicycle	6
2010-02-22	SRC	H	anciens	Tombe	hemicycle	1
2010-02-22	UMP	H	anciens	Adopté	hemicycle	7
2010-02-22	UMP	H	anciens	Retiré	hemicycle	1
2010-02-23	GDR	F	anciens	Adopté	hemicycle	3
2010-02-23	GDR	F	anciens	Rejeté	hemicycle	1
2010-02-23	GDR	F	anciens	Retiré	hemicycle	1
2010-02-23	SRC	F	anciens	Adopté	hemicycle	3
2010-02-23	SRC	F	anciens	Rejeté	hemicycle	8
2010-02-23	SRC	F	anciens	Retiré	hemicycle	5
2010-02-23	SRC	F	anciens	Tombe	hemicycle	2
2010-02-23	SRC	H	anciens	Adopté	hemicycle	3
2010-02-23	SRC	H	anciens	Rejeté	hemicycle	4
2010-02-23	SRC	H	anciens	Retiré	hemicycle	2
2010-02-23	SRC	H	anciens	Tombe	hemicycle	2
2010-02-23	UMP	F	anciens	Adopté	hemicycle	3
2010-02-23	UMP	F	anciens	Non soutenu	hemicycle	4
2010-02-23	UMP	F	anciens	Rejeté	hemicycle	5
2010-02-23	UMP	F	anciens	Retiré	hemicycle	4
2010-02-23	UMP	F	anciens	Tombe	hemicycle	7
2010-02-23	UMP	H	anciens	Adopté	hemicycle	13
2010-02-23	UMP	H	anciens	Rejeté	hemicycle	3
2010-02-23	UMP	H	anciens	Retiré	hemicycle	4
2010-02-23	UMP	H	anciens	Tombe	hemicycle	4
2010-02-25	GDR	F	anciens	Retiré	hemicycle	5
2010-02-25	GDR	F	anciens	Tombe	hemicycle	2
2010-02-25	SRC	H	anciens	Rejeté	hemicycle	1
2010-02-25	UMP	H	anciens	Adopté	hemicycle	6
2010-02-25	UMP	H	anciens	Retiré	hemicycle	1
2010-03-10	SRC	H	anciens	Rejeté	hemicycle	23
2010-03-10	SRC	H	anciens	Retiré	hemicycle	8
2010-03-10	UMP	F	anciens	Non soutenu	hemicycle	1
2010-03-10	UMP	F	anciens	Rejeté	hemicycle	2
2010-03-10	UMP	H	anciens	Adopté	hemicycle	1
2010-03-10	UMP	H	anciens	Non soutenu	hemicycle	10
2010-03-10	UMP	H	anciens	Rejeté	hemicycle	1
2010-03-10	UMP	H	anciens	Retiré	hemicycle	1
2010-03-15	SRC	F	anciens	Rejeté	hemicycle	1
2010-03-15	SRC	H	anciens	Rejeté	hemicycle	3
2010-03-15	UMP	H	anciens	Adopté	hemicycle	17
2010-03-15	UMP	H	anciens	Retiré	hemicycle	2
2010-03-16	UMP	H	anciens	Adopté	hemicycle	37
2010-03-16	UMP	H	anciens	Rejeté	hemicycle	1
2010-03-17	UMP	H	anciens	Adopté	hemicycle	3
2010-03-18	NC	H	anciens	Rejeté	hemicycle	1
2010-03-18	NC	H	anciens	Retiré	hemicycle	1
2010-03-18	SRC	F	anciens	Retiré	hemicycle	1
2010-03-18	SRC	H	anciens	Rejeté	hemicycle	2
2010-03-18	SRC	H	anciens	Retiré	hemicycle	1
2010-03-18	UMP	F	anciens	Non soutenu	hemicycle	2
2010-03-18	UMP	H	anciens	Adopté	hemicycle	1
2010-03-18	UMP	H	anciens	Non soutenu	hemicycle	1
2010-03-18	UMP	H	anciens	Retiré	hemicycle	6
2010-03-19	GDR	F	anciens	Rejeté	hemicycle	5
2010-03-19	GDR	F	anciens	Retiré	hemicycle	1
2010-03-19	NC	H	anciens	Rejeté	hemicycle	1
2010-03-19	SRC	F	anciens	Rejeté	hemicycle	11
2010-03-19	SRC	H	anciens	Non soutenu	hemicycle	2
2010-03-19	SRC	H	anciens	Rejeté	hemicycle	1
2010-03-19	UMP	F	anciens	Retiré	hemicycle	1
2010-03-19	UMP	H	anciens	Adopté	hemicycle	4
2010-03-19	UMP	H	anciens	Rejeté	hemicycle	1
2010-03-19	UMP	H	anciens	Retiré	hemicycle	1
2010-03-19	UMP	H	anciens	Tombe	hemicycle	1
2010-03-22	GDR	H	anciens	Non soutenu	hemicycle	11
2010-03-22	GDR	H	anciens	Rejeté	hemicycle	34
2010-03-22	GDR	H	anciens	Retiré	hemicycle	6
2010-03-22	NC	H	anciens	Non soutenu	hemicycle	2
2010-03-22	NC	H	anciens	Rejeté	hemicycle	5
2010-03-22	NC	H	anciens	Retiré	hemicycle	5
2010-03-22	NC	H	anciens	Tombe	hemicycle	1
2010-03-22	SRC	H	anciens	Adopté	hemicycle	1
2010-03-22	SRC	H	anciens	Rejeté	hemicycle	1
2010-03-22	UMP	H	anciens	Adopté	hemicycle	7
2010-03-22	UMP	H	anciens	Non soutenu	hemicycle	19
2010-03-22	UMP	H	anciens	Rejeté	hemicycle	1
2010-03-22	UMP	H	anciens	Retiré	hemicycle	7
2010-03-23	GDR	H	anciens	Non soutenu	hemicycle	1
2010-03-23	GDR	H	anciens	Rejeté	hemicycle	7
2010-03-23	NC	H	anciens	Adopté	hemicycle	2
2010-03-23	NC	H	anciens	Non soutenu	hemicycle	1
2010-03-23	NC	H	anciens	Rejeté	hemicycle	4
2010-03-23	NC	H	anciens	Retiré	hemicycle	5
2010-03-23	NI	H	anciens	Non soutenu	hemicycle	2
2010-03-23	SRC	H	anciens	Rejeté	hemicycle	3
2010-03-23	SRC	H	anciens	Retiré	hemicycle	1
2010-03-23	UMP	F	anciens	Adopté	hemicycle	4
2010-03-23	UMP	F	anciens	Non soutenu	hemicycle	7
2010-03-23	UMP	F	anciens	Rejeté	hemicycle	6
2010-03-23	UMP	F	anciens	Retiré	hemicycle	12
2010-03-23	UMP	H	anciens	Adopté	hemicycle	9
2010-03-23	UMP	H	anciens	Non soutenu	hemicycle	25
2010-03-23	UMP	H	anciens	Rejeté	hemicycle	3
2010-03-23	UMP	H	anciens	Retiré	hemicycle	6
2010-03-24	GDR	H	anciens	Rejeté	hemicycle	2
2010-03-24	SRC	F	anciens	Indéfini	hemicycle	1
2010-03-24	SRC	F	anciens	Rejeté	hemicycle	2
2010-03-24	SRC	F	anciens	Retiré	hemicycle	1
2010-03-24	SRC	H	anciens	Non soutenu	hemicycle	1
2010-03-24	SRC	H	anciens	Rejeté	hemicycle	9
2010-03-24	UMP	H	anciens	Adopté	hemicycle	2
2010-03-25	SRC	F	anciens	Retiré	hemicycle	1
2010-03-25	UMP	H	anciens	Adopté	hemicycle	1
2010-03-27	GDR	H	anciens	Non soutenu	hemicycle	5
2010-03-27	GDR	H	anciens	Rejeté	hemicycle	16
2010-03-27	GDR	H	anciens	Retiré	hemicycle	2
2010-03-27	SRC	F	anciens	Rejeté	hemicycle	203
2010-03-27	SRC	H	anciens	Adopté	hemicycle	1
2010-03-27	SRC	H	anciens	Rejeté	hemicycle	824
2010-03-27	SRC	H	anciens	Retiré	hemicycle	4174
2010-03-27	UMP	H	anciens	Adopté	hemicycle	7
2010-03-27	UMP	H	anciens	Non soutenu	hemicycle	1
2010-03-27	UMP	H	anciens	Retiré	hemicycle	2
2010-03-29	GDR	H	anciens	Non soutenu	hemicycle	1
2010-03-29	GDR	H	anciens	Rejeté	hemicycle	2
2010-03-29	SRC	F	anciens	Rejeté	hemicycle	26
2010-03-29	SRC	H	anciens	Rejeté	hemicycle	133
2010-03-29	SRC	H	anciens	Retiré	hemicycle	2
2010-03-29	UMP	H	anciens	Non soutenu	hemicycle	3
2010-03-29	UMP	H	anciens	Retiré	hemicycle	2
2010-03-30	SRC	F	anciens	Rejeté	hemicycle	5
2010-03-30	SRC	H	anciens	Non soutenu	hemicycle	2
2010-03-30	SRC	H	anciens	Rejeté	hemicycle	6
2010-03-30	UMP	H	anciens	Retiré	hemicycle	1
2010-03-31	GDR	H	anciens	Rejeté	hemicycle	1
2010-03-31	NC	H	anciens	Retiré	hemicycle	1
2010-03-31	UMP	H	anciens	Adopté	hemicycle	2
2010-03-31	UMP	H	anciens	Retiré	hemicycle	1
2010-04-01	GDR	H	anciens	Non soutenu	hemicycle	1
2010-04-01	GDR	H	anciens	Rejeté	hemicycle	11
2010-04-01	SRC	F	anciens	Rejeté	hemicycle	3
2010-04-01	UMP	H	anciens	Adopté	hemicycle	2
2010-04-02	GDR	H	anciens	Non soutenu	hemicycle	4
2010-04-02	GDR	H	anciens	Rejeté	hemicycle	10
2010-04-02	GDR	H	anciens	Retiré	hemicycle	1
2010-04-02	NC	H	anciens	Non soutenu	hemicycle	2
2010-04-02	SRC	F	anciens	Rejeté	hemicycle	1
2010-04-02	SRC	H	anciens	Rejeté	hemicycle	11
2010-04-02	SRC	H	anciens	Tombe	hemicycle	4
2010-04-02	UMP	F	anciens	Non soutenu	hemicycle	1
2010-04-02	UMP	H	anciens	Adopté	hemicycle	2
