date	groupes	genre	renouveau	typeprop	discute	total
2011-12-14	GDR	H	anciens	loi	attente	1
2011-12-14	NC	H	anciens	loi	attente	2
2011-12-14	NC	H	anciens	loi	discute	2
2011-12-14	SRC	F	anciens	résolution	attente	1
2011-12-14	UMP	H	anciens	loi	attente	5
2011-12-15	GDR	H	anciens	création d'une commission d'enquête	attente	3
2011-12-15	SRC	F	anciens	loi	attente	1
2011-12-15	UMP	H	anciens	loi	attente	1
2011-12-16	UMP	F	anciens	loi	attente	2
2011-12-16	UMP	H	anciens	loi	attente	6
2011-12-16	UMP	H	anciens	loi	discute	1
2011-12-20	UMP	H	anciens	loi	discute	1
2011-12-21	UMP	H	anciens	création d'une commission d'enquête	attente	2
2012-01-09	SRC	F	anciens	loi	attente	2
2012-01-09	SRC	H	anciens	loi	attente	4
2012-01-09	UMP	F	anciens	loi	attente	5
2012-01-09	UMP	H	anciens	loi	attente	9
2012-01-11	GDR	H	anciens	création d'une commission d'enquête	attente	1
2012-01-11	SRC	H	anciens	résolution européenne	attente	1
2012-01-11	UMP	H	anciens	résolution européenne	attente	1
2012-01-12	UMP	F	anciens	loi organique	attente	1
2012-01-16	UMP	F	anciens	loi organique	attente	1
2012-01-17	UMP	H	anciens	loi	discute	1
2012-01-18	NC	H	anciens	loi	attente	1
2012-01-18	UMP	H	anciens	loi	attente	6
2012-01-18	UMP	H	anciens	loi	discute	1
2012-01-19	SRC	H	anciens	résolution européenne	attente	1
2012-01-19	UMP	H	anciens	loi constitutionnelle	attente	1
2012-01-23	SRC	H	anciens	résolution européenne	discute	1
2012-01-24	GDR	H	anciens	loi	attente	1
2012-01-24	NC	H	anciens	loi	attente	1
2012-01-24	SRC	F	anciens	loi	attente	1
2012-01-24	UMP	F	anciens	loi	attente	4
2012-01-24	UMP	H	anciens	loi	attente	9
2012-01-24	UMP	H	anciens	loi	discute	1
2012-01-24	UMP	H	anciens	loi organique	attente	1
2012-01-27	UMP	F	anciens	création d'une commission d'enquête	attente	1
2012-01-27	UMP	H	anciens	résolution européenne	attente	1
2012-01-31	UMP	H	anciens	loi organique	attente	1
2012-02-01	SRC	H	anciens	résolution européenne	attente	2
2012-02-01	UMP	F	anciens	résolution	attente	1
2012-02-01	UMP	H	anciens	résolution européenne	attente	2
2012-02-02	UMP	H	anciens	loi organique	attente	2
2012-02-07	GDR	H	anciens	loi	attente	1
2012-02-07	NC	H	anciens	loi	attente	1
2012-02-07	SRC	F	anciens	loi	attente	3
2012-02-07	UMP	F	anciens	loi	attente	3
2012-02-07	UMP	H	anciens	loi	attente	14
2012-02-09	SRC	H	anciens	loi organique	attente	1
2012-02-10	UMP	H	anciens	résolution	attente	1
2012-02-14	GDR	F	anciens	résolution européenne	attente	1
2012-02-14	SRC	F	anciens	résolution	attente	1
2012-02-21	GDR	H	anciens	loi	attente	1
2012-02-21	NC	H	anciens	loi	attente	1
2012-02-21	NI	H	anciens	loi	attente	1
2012-02-21	SRC	H	anciens	loi	attente	1
2012-02-21	UMP	F	anciens	loi	attente	3
2012-02-21	UMP	H	anciens	loi	attente	15
2012-02-22	UMP	F	anciens	loi	discute	1
2012-02-22	UMP	H	anciens	loi organique	attente	2
2012-02-23	UMP	F	anciens	résolution européenne	attente	1
2012-02-28	GDR	H	anciens	création d'une commission d'enquête	attente	1
2012-02-28	SRC	H	anciens	loi	attente	1
2012-02-28	SRC	H	anciens	résolution européenne	attente	1
2012-02-28	UMP	F	anciens	résolution européenne	attente	1
2012-02-28	UMP	H	anciens	résolution	attente	1
2012-03-01	NI	H	anciens	création d'une commission d'enquête	attente	1
2012-03-06	GDR	H	anciens	loi	attente	1
2012-03-06	NC	H	anciens	loi	attente	2
2012-03-06	NI	H	anciens	loi	attente	1
2012-03-06	SRC	H	anciens	loi	attente	1
2012-03-06	SRC	H	anciens	résolution européenne	attente	1
2012-03-06	UMP	F	anciens	loi	attente	1
2012-03-06	UMP	H	anciens	loi	attente	7
2012-03-06	UMP	H	anciens	résolution	attente	1
2012-03-06	UMP	H	anciens	résolution européenne	attente	2
2012-03-07	UMP	H	anciens	loi constitutionnelle	attente	1
2012-03-07	UMP	H	anciens	loi organique	attente	1
2012-03-08	GDR	H	anciens	loi constitutionnelle	attente	1
2012-03-21	UMP	F	anciens	loi	attente	1
2012-03-21	UMP	H	anciens	loi	attente	1
2012-03-22	UMP	H	anciens	loi organique	attente	1
2012-03-23	UMP	H	anciens	loi constitutionnelle	attente	1
2012-04-02	NC	H	anciens	loi	attente	1
2012-04-02	SRC	H	anciens	loi	attente	1
2012-04-02	UMP	H	anciens	loi	attente	9
2012-04-11	UMP	F	anciens	résolution	attente	1
2012-04-12	UMP	H	anciens	résolution européenne	attente	1
2012-04-17	UMP	H	anciens	loi organique	attente	1
2012-04-18	GDR	H	anciens	loi	attente	1
2012-04-18	SRC	H	anciens	loi	attente	1
2012-04-18	UMP	F	anciens	loi	attente	1
2012-04-18	UMP	H	anciens	loi	attente	7
2012-04-19	UMP	H	anciens	loi constitutionnelle	attente	1
2012-04-20	UMP	H	anciens	loi organique	attente	1
2012-04-24	GDR	H	anciens	loi	attente	1
2012-04-24	NC	H	anciens	loi	attente	1
2012-04-24	UMP	F	anciens	loi	attente	1
2012-04-24	UMP	H	anciens	loi	attente	2
2012-05-16	UMP	H	anciens	loi	attente	2
2012-05-22	UMP	H	anciens	loi	attente	2
2012-05-24	GDR	H	anciens	résolution	attente	1
2012-06-05	GDR	F	anciens	loi	attente	3
2012-06-05	UMP	F	anciens	loi	attente	1
2012-06-05	UMP	H	anciens	loi	attente	3
2012-06-07	GDR	H	anciens	loi	attente	1
2012-06-07	UMP	H	anciens	loi	attente	1
2012-06-12	GDR	H	anciens	création d'une commission d'enquête	attente	1
