date	groupes	genre	renouveau	debats	interventions	total
2015-03-24	UMP	H	anciens	hemicycle	longues	12824
2015-03-24	UMP	H	anciens	hemicycle	presidence	4597
2015-03-24	UMP	H	nouveaux	commissions	longues	1423
2015-03-24	UMP	H	nouveaux	hemicycle	invectives	85
2015-03-24	UMP	H	nouveaux	hemicycle	longues	3723
2015-03-25	ECOLO	F	nouveaux	commissions	longues	901
2015-03-25	ECOLO	F	nouveaux	hemicycle	invectives	10
2015-03-25	ECOLO	F	nouveaux	hemicycle	longues	3215
2015-03-25	ECOLO	H	nouveaux	commissions	invectives	30
2015-03-25	ECOLO	H	nouveaux	commissions	longues	1982
2015-03-25	ECOLO	H	nouveaux	hemicycle	invectives	16
2015-03-25	ECOLO	H	nouveaux	hemicycle	longues	1741
2015-03-25	GDR	F	anciens	hemicycle	invectives	5
2015-03-25	GDR	F	anciens	hemicycle	longues	3325
2015-03-25	GDR	H	anciens	commissions	longues	126
2015-03-25	NI	H	nouveaux	commissions	longues	853
2015-03-25	RRDP	F	nouveaux	commissions	longues	858
2015-03-25	RRDP	F	nouveaux	hemicycle	invectives	5
2015-03-25	RRDP	F	nouveaux	hemicycle	longues	2497
2015-03-25	RRDP	H	anciens	commissions	longues	287
2015-03-25	RRDP	H	anciens	hemicycle	longues	834
2015-03-25	RRDP	H	nouveaux	commissions	longues	1085
2015-03-25	SRC	F	anciens	commissions	invectives	19
2015-03-25	SRC	F	anciens	commissions	longues	1241
2015-03-25	SRC	F	anciens	commissions	presidence	271
2015-03-25	SRC	F	anciens	hemicycle	longues	306
2015-03-25	SRC	F	nouveaux	commissions	invectives	46
2015-03-25	SRC	F	nouveaux	commissions	longues	5836
2015-03-25	SRC	F	nouveaux	hemicycle	longues	377
2015-03-25	SRC	H	anciens	commissions	invectives	60
2015-03-25	SRC	H	anciens	commissions	longues	3211
2015-03-25	SRC	H	anciens	commissions	presidence	4257
2015-03-25	SRC	H	anciens	hemicycle	invectives	55
2015-03-25	SRC	H	anciens	hemicycle	longues	2112
2015-03-25	SRC	H	anciens	hemicycle	presidence	542
2015-03-25	SRC	H	nouveaux	commissions	invectives	30
2015-03-25	SRC	H	nouveaux	commissions	longues	4613
2015-03-25	SRC	H	nouveaux	hemicycle	invectives	10
2015-03-25	SRC	H	nouveaux	hemicycle	longues	4279
2015-03-25	UDI	F	nouveaux	commissions	longues	838
2015-03-25	UDI	H	anciens	commissions	longues	421
2015-03-25	UDI	H	nouveaux	commissions	longues	587
2015-03-25	UDI	H	nouveaux	hemicycle	longues	2732
2015-03-25	UMP	F	anciens	commissions	invectives	29
2015-03-25	UMP	F	anciens	commissions	longues	735
2015-03-25	UMP	F	anciens	hemicycle	presidence	777
2015-03-25	UMP	F	nouveaux	commissions	invectives	5
2015-03-25	UMP	F	nouveaux	commissions	longues	946
2015-03-25	UMP	F	nouveaux	hemicycle	invectives	3
2015-03-25	UMP	F	nouveaux	hemicycle	longues	1800
2015-03-25	UMP	H	anciens	commissions	invectives	82
2015-03-25	UMP	H	anciens	commissions	longues	15012
2015-03-25	UMP	H	anciens	commissions	presidence	1982
2015-03-25	UMP	H	anciens	hemicycle	invectives	276
2015-03-25	UMP	H	anciens	hemicycle	longues	2839
2015-03-25	UMP	H	nouveaux	commissions	invectives	30
2015-03-25	UMP	H	nouveaux	commissions	longues	1403
2015-03-25	UMP	H	nouveaux	hemicycle	invectives	53
2015-03-25	UMP	H	nouveaux	hemicycle	longues	452
2015-03-26	ECOLO	F	nouveaux	hemicycle	longues	536
2015-03-26	GDR	F	anciens	commissions	longues	519
2015-03-26	GDR	H	anciens	hemicycle	longues	592
2015-03-26	RRDP	H	anciens	hemicycle	invectives	7
2015-03-26	RRDP	H	anciens	hemicycle	longues	674
2015-03-26	SRC	F	anciens	hemicycle	longues	2091
2015-03-26	SRC	F	nouveaux	hemicycle	longues	463
2015-03-26	SRC	H	anciens	commissions	longues	1249
2015-03-26	SRC	H	anciens	commissions	presidence	1767
2015-03-26	SRC	H	anciens	hemicycle	invectives	8
2015-03-26	SRC	H	anciens	hemicycle	longues	767
2015-03-26	SRC	H	nouveaux	commissions	invectives	78
2015-03-26	SRC	H	nouveaux	commissions	longues	2920
2015-03-26	SRC	H	nouveaux	commissions	presidence	289
2015-03-26	SRC	H	nouveaux	hemicycle	longues	2476
2015-03-26	UDI	H	anciens	hemicycle	longues	676
2015-03-26	UDI	H	nouveaux	commissions	longues	108
2015-03-26	UDI	H	nouveaux	hemicycle	longues	514
2015-03-26	UMP	F	anciens	hemicycle	longues	519
2015-03-26	UMP	F	anciens	hemicycle	presidence	1865
2015-03-26	UMP	F	nouveaux	commissions	presidence	748
2015-03-26	UMP	F	nouveaux	hemicycle	longues	1571
2015-03-26	UMP	H	anciens	commissions	longues	1479
2015-03-26	UMP	H	anciens	hemicycle	invectives	38
2015-03-26	UMP	H	anciens	hemicycle	longues	2277
2015-03-26	UMP	H	nouveaux	hemicycle	longues	2962
2015-03-27	ECOLO	F	nouveaux	commissions	longues	842
2015-03-27	SRC	F	nouveaux	commissions	longues	783
2015-03-27	SRC	H	anciens	commissions	presidence	1706
2015-03-27	UDI	H	anciens	commissions	longues	262
2015-03-27	UMP	H	anciens	commissions	longues	1303
2015-03-30	ECOLO	F	nouveaux	hemicycle	invectives	37
2015-03-30	ECOLO	F	nouveaux	hemicycle	longues	4484
2015-03-30	ECOLO	H	nouveaux	hemicycle	invectives	16
2015-03-30	ECOLO	H	nouveaux	hemicycle	longues	1179
2015-03-30	GDR	H	anciens	hemicycle	invectives	137
2015-03-30	GDR	H	anciens	hemicycle	longues	3042
2015-03-30	RRDP	H	nouveaux	hemicycle	invectives	93
2015-03-30	RRDP	H	nouveaux	hemicycle	longues	2719
2015-03-30	SRC	F	anciens	hemicycle	invectives	6
2015-03-30	SRC	F	anciens	hemicycle	longues	1861
2015-03-30	SRC	F	nouveaux	hemicycle	invectives	94
2015-03-30	SRC	F	nouveaux	hemicycle	longues	3688
2015-03-30	SRC	H	anciens	hemicycle	invectives	68
2015-03-30	SRC	H	anciens	hemicycle	longues	3503
2015-03-30	SRC	H	anciens	hemicycle	presidence	3071
2015-03-30	SRC	H	nouveaux	hemicycle	invectives	258
2015-03-30	SRC	H	nouveaux	hemicycle	longues	15661
2015-03-30	UDI	H	anciens	hemicycle	invectives	12
2015-03-30	UDI	H	anciens	hemicycle	longues	2788
2015-03-30	UMP	H	anciens	hemicycle	invectives	63
2015-03-30	UMP	H	anciens	hemicycle	longues	1720
2015-03-30	UMP	H	nouveaux	hemicycle	invectives	49
2015-03-30	UMP	H	nouveaux	hemicycle	longues	3298
2015-03-31	ECOLO	F	nouveaux	commissions	longues	770
2015-03-31	ECOLO	F	nouveaux	commissions	presidence	618
2015-03-31	ECOLO	F	nouveaux	hemicycle	invectives	5
2015-03-31	ECOLO	F	nouveaux	hemicycle	longues	341
2015-03-31	ECOLO	H	nouveaux	commissions	longues	944
2015-03-31	ECOLO	H	nouveaux	hemicycle	invectives	48
2015-03-31	ECOLO	H	nouveaux	hemicycle	longues	2995
2015-03-31	GDR	F	anciens	hemicycle	invectives	20
2015-03-31	GDR	F	anciens	hemicycle	longues	2789
2015-03-31	GDR	H	anciens	commissions	longues	241
2015-03-31	GDR	H	nouveaux	commissions	longues	297
2015-03-31	GDR	H	nouveaux	hemicycle	longues	353
2015-03-31	NI	F	anciens	hemicycle	longues	960
2015-03-31	RRDP	F	anciens	hemicycle	longues	1929
2015-03-31	RRDP	H	anciens	hemicycle	invectives	5
2015-03-31	RRDP	H	nouveaux	commissions	longues	379
2015-03-31	RRDP	H	nouveaux	hemicycle	longues	330
2015-03-31	SRC	F	anciens	commissions	invectives	23
2015-03-31	SRC	F	anciens	commissions	longues	2877
2015-03-31	SRC	F	anciens	hemicycle	invectives	493
2015-03-31	SRC	F	anciens	hemicycle	longues	6419
2015-03-31	SRC	F	anciens	hemicycle	presidence	1328
2015-03-31	SRC	F	nouveaux	commissions	invectives	19
2015-03-31	SRC	F	nouveaux	commissions	longues	1282
2015-03-31	SRC	F	nouveaux	hemicycle	invectives	69
2015-03-31	SRC	F	nouveaux	hemicycle	longues	8038
2015-03-31	SRC	H	anciens	commissions	longues	12696
2015-03-31	SRC	H	anciens	commissions	presidence	635
2015-03-31	SRC	H	anciens	hemicycle	invectives	153
2015-03-31	SRC	H	anciens	hemicycle	longues	3550
2015-03-31	SRC	H	anciens	hemicycle	presidence	1305
2015-03-31	SRC	H	nouveaux	commissions	longues	1684
2015-03-31	SRC	H	nouveaux	commissions	presidence	489
2015-03-31	SRC	H	nouveaux	hemicycle	invectives	208
2015-03-31	SRC	H	nouveaux	hemicycle	longues	7132
2015-03-31	UDI	H	anciens	commissions	longues	2360
2015-03-31	UDI	H	anciens	hemicycle	invectives	101
2015-03-31	UDI	H	anciens	hemicycle	longues	3672
2015-03-31	UMP	F	anciens	commissions	longues	630
2015-03-31	UMP	F	anciens	hemicycle	invectives	85
2015-03-31	UMP	F	anciens	hemicycle	longues	2503
2015-03-31	UMP	F	nouveaux	commissions	longues	124
2015-03-31	UMP	F	nouveaux	hemicycle	longues	742
2015-03-31	UMP	H	anciens	commissions	invectives	17
2015-03-31	UMP	H	anciens	commissions	longues	2539
2015-03-31	UMP	H	anciens	commissions	presidence	4040
2015-03-31	UMP	H	anciens	hemicycle	invectives	1514
2015-03-31	UMP	H	anciens	hemicycle	longues	19985
2015-03-31	UMP	H	nouveaux	commissions	longues	1559
2015-03-31	UMP	H	nouveaux	hemicycle	invectives	196
2015-03-31	UMP	H	nouveaux	hemicycle	longues	3514
2015-04-01	ECOLO	F	nouveaux	commissions	longues	830
2015-04-01	ECOLO	F	nouveaux	commissions	presidence	455
2015-04-01	ECOLO	F	nouveaux	hemicycle	invectives	18
2015-04-01	ECOLO	F	nouveaux	hemicycle	longues	1020
2015-04-01	ECOLO	H	nouveaux	commissions	invectives	82
2015-04-01	ECOLO	H	nouveaux	commissions	longues	3270
2015-04-01	ECOLO	H	nouveaux	hemicycle	invectives	23
2015-04-01	ECOLO	H	nouveaux	hemicycle	longues	1282
2015-04-01	GDR	F	anciens	hemicycle	invectives	34
2015-04-01	GDR	F	anciens	hemicycle	longues	446
2015-04-01	GDR	H	anciens	commissions	invectives	13
2015-04-01	GDR	H	anciens	commissions	longues	602
2015-04-01	GDR	H	anciens	hemicycle	invectives	5
2015-04-01	GDR	H	nouveaux	hemicycle	invectives	6
2015-04-01	GDR	H	nouveaux	hemicycle	longues	400
2015-04-01	NI	F	nouveaux	commissions	longues	289
2015-04-01	NI	H	nouveaux	commissions	longues	96
2015-04-01	RRDP	F	anciens	hemicycle	invectives	33
2015-04-01	RRDP	F	anciens	hemicycle	longues	628
2015-04-01	RRDP	F	nouveaux	commissions	longues	1227
2015-04-01	RRDP	F	nouveaux	hemicycle	invectives	12
2015-04-01	RRDP	F	nouveaux	hemicycle	longues	209
2015-04-01	RRDP	H	anciens	hemicycle	invectives	25
2015-04-01	RRDP	H	anciens	hemicycle	longues	291
2015-04-01	RRDP	H	nouveaux	commissions	longues	164
2015-04-01	RRDP	H	nouveaux	hemicycle	invectives	10
2015-04-01	RRDP	H	nouveaux	hemicycle	longues	1768
2015-04-01	SRC	F	anciens	commissions	invectives	48
2015-04-01	SRC	F	anciens	commissions	longues	1849
2015-04-01	SRC	F	anciens	commissions	presidence	2671
2015-04-01	SRC	F	anciens	hemicycle	invectives	300
2015-04-01	SRC	F	anciens	hemicycle	longues	1758
2015-04-01	SRC	F	anciens	hemicycle	presidence	2696
2015-04-01	SRC	F	nouveaux	commissions	invectives	15
2015-04-01	SRC	F	nouveaux	commissions	longues	4378
2015-04-01	SRC	F	nouveaux	hemicycle	invectives	178
2015-04-01	SRC	F	nouveaux	hemicycle	longues	3882
2015-04-01	SRC	H	anciens	commissions	invectives	415
2015-04-01	SRC	H	anciens	commissions	longues	13876
2015-04-01	SRC	H	anciens	commissions	presidence	3677
2015-04-01	SRC	H	anciens	hemicycle	invectives	152
2015-04-01	SRC	H	anciens	hemicycle	longues	2198
2015-04-01	SRC	H	anciens	hemicycle	presidence	655
2015-04-01	SRC	H	nouveaux	commissions	invectives	45
2015-04-01	SRC	H	nouveaux	commissions	longues	8057
2015-04-01	SRC	H	nouveaux	hemicycle	invectives	449
2015-04-01	SRC	H	nouveaux	hemicycle	longues	9921
2015-04-01	UDI	H	anciens	commissions	invectives	65
2015-04-01	UDI	H	anciens	commissions	longues	4626
2015-04-01	UDI	H	anciens	hemicycle	invectives	46
2015-04-01	UDI	H	anciens	hemicycle	longues	2296
2015-04-01	UDI	H	nouveaux	commissions	longues	95
2015-04-01	UMP	F	anciens	commissions	longues	275
2015-04-01	UMP	F	anciens	hemicycle	invectives	229
2015-04-01	UMP	F	anciens	hemicycle	longues	8767
2015-04-01	UMP	F	anciens	hemicycle	presidence	3094
2015-04-01	UMP	F	nouveaux	commissions	longues	509
2015-04-01	UMP	F	nouveaux	hemicycle	invectives	7
2015-04-01	UMP	F	nouveaux	hemicycle	longues	1744
2015-04-01	UMP	H	anciens	commissions	invectives	241
2015-04-01	UMP	H	anciens	commissions	longues	10542
2015-04-01	UMP	H	anciens	commissions	presidence	1265
2015-04-01	UMP	H	anciens	hemicycle	invectives	895
2015-04-01	UMP	H	anciens	hemicycle	longues	18770
2015-04-01	UMP	H	nouveaux	commissions	invectives	31
2015-04-01	UMP	H	nouveaux	commissions	longues	2437
2015-04-01	UMP	H	nouveaux	hemicycle	invectives	163
2015-04-01	UMP	H	nouveaux	hemicycle	longues	3873
2015-04-02	ECOLO	H	anciens	commissions	presidence	1563
2015-04-02	ECOLO	H	nouveaux	hemicycle	invectives	11
2015-04-02	ECOLO	H	nouveaux	hemicycle	longues	4133
2015-04-02	ECOLO	H	nouveaux	hemicycle	presidence	385
2015-04-02	NI	F	nouveaux	hemicycle	longues	2053
2015-04-02	RRDP	H	nouveaux	hemicycle	invectives	123
2015-04-02	RRDP	H	nouveaux	hemicycle	longues	2798
2015-04-02	SRC	F	anciens	commissions	longues	120
2015-04-02	SRC	F	anciens	hemicycle	presidence	772
2015-04-02	SRC	F	nouveaux	commissions	longues	394
2015-04-02	SRC	F	nouveaux	hemicycle	invectives	66
2015-04-02	SRC	F	nouveaux	hemicycle	longues	5650
2015-04-02	SRC	H	anciens	commissions	invectives	12
2015-04-02	SRC	H	anciens	commissions	longues	4146
2015-04-02	SRC	H	anciens	commissions	presidence	1241
2015-04-02	SRC	H	anciens	hemicycle	invectives	223
2015-04-02	SRC	H	anciens	hemicycle	longues	2590
2015-04-02	SRC	H	nouveaux	commissions	invectives	37
2015-04-02	SRC	H	nouveaux	commissions	longues	3953
2015-04-02	SRC	H	nouveaux	hemicycle	invectives	143
2015-04-02	SRC	H	nouveaux	hemicycle	longues	3135
2015-04-02	UDI	H	anciens	hemicycle	longues	1178
2015-04-02	UDI	H	nouveaux	hemicycle	invectives	33
2015-04-02	UDI	H	nouveaux	hemicycle	longues	4668
2015-04-02	UMP	F	anciens	hemicycle	invectives	22
2015-04-02	UMP	F	nouveaux	commissions	presidence	481
2015-04-02	UMP	H	anciens	hemicycle	invectives	1938
2015-04-02	UMP	H	anciens	hemicycle	longues	20378
2015-04-02	UMP	H	nouveaux	commissions	invectives	10
2015-04-02	UMP	H	nouveaux	commissions	longues	310
2015-04-02	UMP	H	nouveaux	hemicycle	invectives	214
2015-04-03	ECOLO	F	nouveaux	hemicycle	invectives	39
2015-04-03	ECOLO	F	nouveaux	hemicycle	longues	395
2015-04-03	ECOLO	H	nouveaux	hemicycle	invectives	34
2015-04-03	ECOLO	H	nouveaux	hemicycle	longues	2108
2015-04-03	RRDP	F	anciens	hemicycle	longues	503
2015-04-03	SRC	F	anciens	hemicycle	invectives	352
2015-04-03	SRC	F	anciens	hemicycle	longues	3095
2015-04-03	SRC	F	nouveaux	hemicycle	invectives	25
2015-04-03	SRC	F	nouveaux	hemicycle	longues	614
2015-04-03	SRC	H	anciens	hemicycle	invectives	184
2015-04-03	SRC	H	anciens	hemicycle	longues	4374
2015-04-03	SRC	H	nouveaux	hemicycle	invectives	532
2015-04-03	SRC	H	nouveaux	hemicycle	longues	9360
2015-04-03	UDI	H	anciens	hemicycle	invectives	154
2015-04-03	UDI	H	anciens	hemicycle	longues	4808
2015-04-03	UMP	F	anciens	hemicycle	invectives	309
2015-04-03	UMP	F	anciens	hemicycle	longues	3441
2015-04-03	UMP	H	anciens	hemicycle	invectives	912
2015-04-03	UMP	H	anciens	hemicycle	longues	14739
2015-04-03	UMP	H	anciens	hemicycle	presidence	5099
2015-04-03	UMP	H	nouveaux	hemicycle	invectives	193
2015-04-03	UMP	H	nouveaux	hemicycle	longues	5416
2015-04-07	ECOLO	F	nouveaux	commissions	longues	1101
2015-04-07	ECOLO	H	anciens	hemicycle	longues	369
2015-04-07	ECOLO	H	nouveaux	commissions	longues	337
2015-04-07	ECOLO	H	nouveaux	hemicycle	invectives	30
2015-04-07	ECOLO	H	nouveaux	hemicycle	longues	4096
2015-04-07	GDR	F	anciens	hemicycle	invectives	13
2015-04-07	GDR	F	anciens	hemicycle	longues	1177
2015-04-07	GDR	H	anciens	commissions	longues	249
2015-04-07	GDR	H	anciens	hemicycle	longues	444
2015-04-07	NI	F	anciens	hemicycle	longues	387
2015-04-07	NI	F	nouveaux	hemicycle	longues	345
2015-04-07	NI	H	anciens	hemicycle	longues	813
2015-04-07	RRDP	F	anciens	hemicycle	invectives	47
2015-04-07	RRDP	F	anciens	hemicycle	longues	1076
2015-04-07	RRDP	H	nouveaux	hemicycle	longues	774
2015-04-07	SRC	F	anciens	commissions	longues	1649
2015-04-07	SRC	F	anciens	commissions	presidence	783
2015-04-07	SRC	F	anciens	hemicycle	invectives	417
2015-04-07	SRC	F	anciens	hemicycle	longues	10838
2015-04-07	SRC	F	nouveaux	commissions	invectives	16
2015-04-07	SRC	F	nouveaux	commissions	longues	1208
2015-04-07	SRC	F	nouveaux	hemicycle	invectives	152
2015-04-07	SRC	F	nouveaux	hemicycle	longues	1659
2015-04-07	SRC	H	anciens	commissions	invectives	139
2015-04-07	SRC	H	anciens	commissions	longues	2813
2015-04-07	SRC	H	anciens	commissions	presidence	3706
2015-04-07	SRC	H	anciens	hemicycle	invectives	120
2015-04-07	SRC	H	anciens	hemicycle	longues	3285
2015-04-07	SRC	H	anciens	hemicycle	presidence	630
2015-04-07	SRC	H	nouveaux	commissions	longues	4460
2015-04-07	SRC	H	nouveaux	hemicycle	invectives	76
2015-04-07	SRC	H	nouveaux	hemicycle	longues	628
2015-04-07	UDI	H	anciens	commissions	invectives	130
2015-04-07	UDI	H	anciens	commissions	longues	2725
2015-04-07	UDI	H	anciens	hemicycle	invectives	12
2015-04-07	UDI	H	anciens	hemicycle	longues	951
2015-04-07	UMP	F	anciens	commissions	longues	44
2015-04-07	UMP	F	anciens	hemicycle	invectives	281
2015-04-07	UMP	F	anciens	hemicycle	longues	1495
2015-04-07	UMP	F	anciens	hemicycle	presidence	5264
2015-04-07	UMP	F	nouveaux	commissions	longues	225
2015-04-07	UMP	F	nouveaux	hemicycle	invectives	58
2015-04-07	UMP	F	nouveaux	hemicycle	longues	1009
2015-04-07	UMP	H	anciens	commissions	longues	2808
2015-04-07	UMP	H	anciens	hemicycle	invectives	1117
2015-04-07	UMP	H	anciens	hemicycle	longues	20906
2015-04-07	UMP	H	nouveaux	commissions	longues	660
2015-04-07	UMP	H	nouveaux	hemicycle	invectives	409
2015-04-07	UMP	H	nouveaux	hemicycle	longues	8390
2015-04-08	ECOLO	F	nouveaux	commissions	invectives	59
2015-04-08	ECOLO	F	nouveaux	commissions	longues	3336
2015-04-08	ECOLO	F	nouveaux	hemicycle	invectives	19
2015-04-08	ECOLO	F	nouveaux	hemicycle	longues	327
2015-04-08	ECOLO	H	anciens	commissions	invectives	11
2015-04-08	ECOLO	H	anciens	commissions	longues	2779
2015-04-08	ECOLO	H	nouveaux	commissions	invectives	9
2015-04-08	ECOLO	H	nouveaux	commissions	longues	44
2015-04-08	ECOLO	H	nouveaux	hemicycle	invectives	26
2015-04-08	ECOLO	H	nouveaux	hemicycle	longues	1082
2015-04-08	GDR	F	anciens	commissions	longues	389
2015-04-08	GDR	F	anciens	hemicycle	invectives	70
2015-04-08	GDR	F	anciens	hemicycle	longues	1778
2015-04-08	GDR	H	anciens	commissions	longues	1114
2015-04-08	GDR	H	anciens	hemicycle	invectives	5
2015-04-08	GDR	H	anciens	hemicycle	longues	296
2015-04-08	NI	H	anciens	hemicycle	invectives	5
2015-04-08	NI	H	anciens	hemicycle	longues	599
2015-04-08	RRDP	F	anciens	hemicycle	invectives	14
2015-04-08	RRDP	F	anciens	hemicycle	longues	612
2015-04-08	RRDP	F	nouveaux	commissions	longues	854
2015-04-08	RRDP	F	nouveaux	hemicycle	longues	294
2015-04-08	RRDP	H	anciens	commissions	longues	277
2015-04-08	RRDP	H	nouveaux	commissions	longues	382
2015-04-08	RRDP	H	nouveaux	hemicycle	longues	711
2015-04-08	SRC	F	anciens	commissions	longues	2375
2015-04-08	SRC	F	anciens	commissions	presidence	473
2015-04-08	SRC	F	anciens	hemicycle	invectives	509
2015-04-08	SRC	F	anciens	hemicycle	longues	2994
2015-04-08	SRC	F	anciens	hemicycle	presidence	2301
2015-04-08	SRC	F	nouveaux	commissions	invectives	58
2015-04-08	SRC	F	nouveaux	commissions	longues	5806
2015-04-08	SRC	F	nouveaux	hemicycle	invectives	283
2015-04-08	SRC	F	nouveaux	hemicycle	longues	8804
2015-04-08	SRC	H	anciens	commissions	invectives	10
2015-04-08	SRC	H	anciens	commissions	longues	5128
2015-04-08	SRC	H	anciens	commissions	presidence	2200
2015-04-08	SRC	H	anciens	hemicycle	invectives	103
2015-04-08	SRC	H	anciens	hemicycle	longues	1445
2015-04-08	SRC	H	anciens	hemicycle	presidence	3681
2015-04-08	SRC	H	nouveaux	commissions	invectives	28
2015-04-08	SRC	H	nouveaux	commissions	longues	2782
2015-04-08	SRC	H	nouveaux	hemicycle	invectives	399
2015-04-08	SRC	H	nouveaux	hemicycle	longues	3699
2015-04-08	UDI	H	anciens	commissions	longues	1658
2015-04-08	UDI	H	anciens	hemicycle	invectives	150
2015-04-08	UDI	H	anciens	hemicycle	longues	2590
2015-04-08	UDI	H	nouveaux	commissions	longues	128
2015-04-08	UMP	F	anciens	hemicycle	invectives	148
2015-04-08	UMP	F	anciens	hemicycle	longues	1414
2015-04-08	UMP	F	nouveaux	commissions	longues	1005
2015-04-08	UMP	F	nouveaux	hemicycle	invectives	138
2015-04-08	UMP	F	nouveaux	hemicycle	longues	2192
2015-04-08	UMP	H	anciens	commissions	invectives	21
2015-04-08	UMP	H	anciens	commissions	longues	5724
2015-04-08	UMP	H	anciens	hemicycle	invectives	1446
2015-04-08	UMP	H	anciens	hemicycle	longues	12756
2015-04-08	UMP	H	nouveaux	commissions	longues	1339
2015-04-08	UMP	H	nouveaux	hemicycle	invectives	325
2015-04-08	UMP	H	nouveaux	hemicycle	longues	6398
2015-04-09	ECOLO	F	nouveaux	hemicycle	invectives	39
2015-04-09	ECOLO	F	nouveaux	hemicycle	longues	2571
2015-04-09	ECOLO	H	nouveaux	commissions	invectives	14
2015-04-09	ECOLO	H	nouveaux	commissions	longues	690
2015-04-09	ECOLO	H	nouveaux	hemicycle	invectives	29
2015-04-09	ECOLO	H	nouveaux	hemicycle	longues	2705
2015-04-09	ECOLO	H	nouveaux	hemicycle	presidence	8906
2015-04-09	GDR	F	anciens	hemicycle	invectives	101
2015-04-09	GDR	F	anciens	hemicycle	longues	3110
2015-04-09	NI	F	nouveaux	hemicycle	longues	328
2015-04-09	NI	H	anciens	hemicycle	longues	437
2015-04-09	RRDP	F	anciens	hemicycle	invectives	125
2015-04-09	RRDP	F	anciens	hemicycle	longues	2201
2015-04-09	RRDP	H	anciens	hemicycle	invectives	24
2015-04-09	RRDP	H	anciens	hemicycle	longues	520
2015-04-09	RRDP	H	nouveaux	hemicycle	invectives	13
2015-04-09	RRDP	H	nouveaux	hemicycle	longues	681
2015-04-09	SRC	F	anciens	commissions	longues	55
2015-04-09	SRC	F	anciens	hemicycle	invectives	364
2015-04-09	SRC	F	anciens	hemicycle	longues	3969
2015-04-09	SRC	F	nouveaux	commissions	invectives	20
2015-04-09	SRC	F	nouveaux	commissions	longues	322
2015-04-09	SRC	F	nouveaux	hemicycle	invectives	556
2015-04-09	SRC	F	nouveaux	hemicycle	longues	13291
2015-04-09	SRC	H	anciens	commissions	invectives	27
2015-04-09	SRC	H	anciens	commissions	longues	1855
2015-04-09	SRC	H	anciens	commissions	presidence	1994
2015-04-09	SRC	H	anciens	hemicycle	invectives	315
2015-04-09	SRC	H	anciens	hemicycle	longues	7387
2015-04-09	SRC	H	anciens	hemicycle	presidence	2442
2015-04-09	SRC	H	nouveaux	commissions	invectives	11
2015-04-09	SRC	H	nouveaux	commissions	longues	720
2015-04-09	SRC	H	nouveaux	hemicycle	invectives	261
2015-04-09	SRC	H	nouveaux	hemicycle	longues	2820
2015-04-09	UDI	H	anciens	hemicycle	invectives	183
2015-04-09	UDI	H	anciens	hemicycle	longues	7414
2015-04-09	UMP	F	anciens	hemicycle	invectives	103
2015-04-09	UMP	F	nouveaux	commissions	longues	604
2015-04-09	UMP	F	nouveaux	commissions	presidence	770
2015-04-09	UMP	F	nouveaux	hemicycle	longues	1420
2015-04-09	UMP	H	anciens	commissions	longues	993
2015-04-09	UMP	H	anciens	hemicycle	invectives	1428
2015-04-09	UMP	H	anciens	hemicycle	longues	15961
2015-04-09	UMP	H	nouveaux	hemicycle	invectives	426
2015-04-09	UMP	H	nouveaux	hemicycle	longues	7673
2015-04-10	ECOLO	F	nouveaux	commissions	longues	1055
2015-04-10	ECOLO	F	nouveaux	hemicycle	invectives	6
2015-04-10	ECOLO	F	nouveaux	hemicycle	longues	184
2015-04-10	ECOLO	H	nouveaux	hemicycle	invectives	28
2015-04-10	ECOLO	H	nouveaux	hemicycle	longues	3825
2015-04-10	ECOLO	H	nouveaux	hemicycle	presidence	8915
2015-04-10	GDR	F	anciens	commissions	longues	794
2015-04-10	GDR	F	anciens	hemicycle	invectives	75
2015-04-10	GDR	F	anciens	hemicycle	longues	5451
2015-04-10	RRDP	F	anciens	hemicycle	invectives	99
2015-04-10	RRDP	F	anciens	hemicycle	longues	2208
2015-04-10	RRDP	H	anciens	hemicycle	longues	299
2015-04-10	RRDP	H	nouveaux	commissions	longues	482
2015-04-10	RRDP	H	nouveaux	hemicycle	invectives	6
2015-04-10	RRDP	H	nouveaux	hemicycle	longues	285
2015-04-10	SRC	F	anciens	hemicycle	invectives	177
2015-04-10	SRC	F	anciens	hemicycle	longues	3232
2015-04-10	SRC	F	nouveaux	commissions	longues	382
2015-04-10	SRC	F	nouveaux	commissions	presidence	22
2015-04-10	SRC	F	nouveaux	hemicycle	invectives	873
2015-04-10	SRC	F	nouveaux	hemicycle	longues	16867
2015-04-10	SRC	H	anciens	commissions	presidence	377
2015-04-10	SRC	H	anciens	hemicycle	invectives	261
2015-04-10	SRC	H	anciens	hemicycle	longues	8609
2015-04-10	SRC	H	anciens	hemicycle	presidence	4462
2015-04-10	SRC	H	nouveaux	hemicycle	invectives	230
2015-04-10	SRC	H	nouveaux	hemicycle	longues	5631
2015-04-10	UDI	H	anciens	hemicycle	invectives	116
2015-04-10	UDI	H	anciens	hemicycle	longues	2076
2015-04-10	UMP	H	anciens	hemicycle	invectives	804
2015-04-10	UMP	H	anciens	hemicycle	longues	11576
2015-04-10	UMP	H	nouveaux	hemicycle	invectives	239
2015-04-10	UMP	H	nouveaux	hemicycle	longues	4366
2015-04-13	ECOLO	F	nouveaux	hemicycle	invectives	39
2015-04-13	ECOLO	F	nouveaux	hemicycle	longues	809
