date	groupes	genre	renouveau	typeprop	discute	total
2014-06-20	LR	H	anciens	loi organique	attente	1
2014-06-23	SER	F	anciens	loi organique	attente	1
2014-06-25	LR	H	nouveaux	résolution	attente	1
2014-06-25	UDI	H	anciens	loi organique	attente	1
2014-06-30	LR	H	anciens	création d'une commission d'enquête	attente	1
2014-07-02	LR	F	anciens	loi	attente	2
2014-07-02	LR	H	anciens	loi	attente	13
2014-07-02	LR	H	nouveaux	loi	attente	2
2014-07-02	NI	F	anciens	loi	attente	1
2014-07-02	NI	H	nouveaux	loi	attente	1
2014-07-02	UDI	H	anciens	loi	attente	3
2014-07-10	LR	H	anciens	règlement de l'Assemblée nationale	attente	2
2014-07-16		H	anciens	loi	attente	1
2014-07-16	LR	F	anciens	loi	attente	1
2014-07-16	LR	H	anciens	loi	attente	9
2014-07-16	LR	H	nouveaux	loi	attente	1
2014-07-16	NI	H	nouveaux	loi	attente	1
2014-07-16	SER	H	anciens	loi	attente	1
2014-07-17	GDR	H	anciens	résolution	attente	1
2014-07-21	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2014-07-22	LR	H	anciens	loi	attente	2
2014-07-22	LR	H	anciens	loi	discute	1
2014-07-22	LR	H	nouveaux	loi	attente	3
2014-07-22	NI	F	nouveaux	loi	attente	1
2014-07-23	NI	H	nouveaux	loi constitutionnelle	attente	1
2014-07-25	LR	H	anciens	création d'une commission d'enquête	attente	1
2014-09-03	SER	H	anciens	règlement de l'Assemblée nationale	discute	1
2014-09-12	LR	H	anciens	résolution	attente	1
2014-09-17	LR	H	anciens	loi	attente	12
2014-09-17	LR	H	nouveaux	loi	attente	5
2014-09-17	SER	F	nouveaux	loi	attente	1
2014-09-17	SER	H	anciens	loi	attente	1
2014-09-17	SER	H	anciens	loi	discute	2
2014-09-24	LR	H	anciens	création d'une commission d'enquête	attente	2
2014-09-30	LR	H	anciens	loi organique	attente	1
2014-10-03	LR	H	anciens	création d'une commission d'enquête	discute	1
2014-10-03	SER	H	anciens	loi	discute	1
2014-10-06	GDR	F	anciens	création d'une commission d'enquête	attente	1
2014-10-06	LR	H	anciens	loi constitutionnelle	attente	1
2014-10-07	LR	H	anciens	loi	discute	1
2014-10-07	LR	H	nouveaux	loi organique	attente	1
2014-10-07	NI	F	nouveaux	résolution européenne	attente	1
2014-10-08	NI	F	nouveaux	résolution européenne	attente	1
2014-10-08	SER	F	anciens	résolution européenne	attente	1
2014-10-10	LR	H	anciens	création d'une commission d'enquête	attente	1
2014-10-10	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2014-10-13	LR	H	anciens	loi constitutionnelle	attente	1
2014-10-13	LR	H	anciens	loi organique	attente	1
2014-10-13	LR	H	nouveaux	loi constitutionnelle	attente	1
2014-10-14	LR	F	anciens	loi	discute	1
2014-10-14	LR	F	nouveaux	loi	attente	1
2014-10-14	LR	H	anciens	loi	attente	9
2014-10-14	LR	H	anciens	loi	discute	2
2014-10-14	LR	H	anciens	loi constitutionnelle	discute	1
2014-10-14	LR	H	nouveaux	loi	attente	4
2014-10-14	LR	H	nouveaux	loi constitutionnelle	discute	1
2014-10-14	NI	F	nouveaux	loi	discute	1
2014-10-14	SER	H	anciens	règlement de l'Assemblée nationale	discute	1
2014-10-14	SER	H	nouveaux	résolution européenne	attente	1
2014-10-14	UDI	H	anciens	loi	attente	1
2014-10-20	LR	H	anciens	création d'une commission d'enquête	attente	1
2014-10-20	LR	H	anciens	résolution	attente	1
2014-10-22	LR	F	anciens	loi	attente	1
2014-10-22	LR	H	anciens	loi	attente	4
2014-10-22	LR	H	nouveaux	loi	attente	2
2014-10-23	UDI	H	anciens	loi constitutionnelle	attente	1
2014-10-24	GDR	H	anciens	création d'une commission d'enquête	attente	1
2014-10-27	LR	H	anciens	loi constitutionnelle	attente	1
2014-10-29	LR	H	nouveaux	loi constitutionnelle	attente	1
2014-10-29	LR	H	nouveaux	loi organique	attente	1
2014-11-05	LR	H	anciens	loi	attente	6
2014-11-05	LR	H	nouveaux	loi	attente	2
2014-11-05	LR	H	nouveaux	résolution européenne	attente	1
2014-11-06	NI	F	nouveaux	résolution	attente	1
2014-11-13	GDR	H	anciens	création d'une commission d'enquête	attente	1
2014-11-14	SER	F	anciens	résolution	discute	1
2014-11-18	GDR	H	anciens	loi organique	attente	1
2014-11-18	GDR	H	anciens	résolution	attente	1
2014-11-19	GDR	H	anciens	loi	attente	1
2014-11-19	LR	F	anciens	loi	attente	1
2014-11-19	LR	H	anciens	loi	attente	5
2014-11-19	LR	H	nouveaux	loi	attente	2
2014-11-19	UDI	H	anciens	loi	attente	1
2014-11-20	SER	F	anciens	résolution	discute	1
2014-11-20	SER	H	anciens	résolution	discute	1
2014-11-25	NI	H	anciens	création d'une commission d'enquête	discute	1
2014-11-26	GDR	H	anciens	loi	attente	1
2014-11-26	LR	F	nouveaux	loi	attente	1
2014-11-26	LR	H	anciens	loi	attente	1
2014-11-26	LR	H	nouveaux	loi	attente	1
2014-11-26	UDI	H	anciens	loi	attente	1
2014-12-01	LR	H	anciens	résolution	attente	1
2014-12-01	LR	H	nouveaux	résolution	attente	1
2014-12-09	LR	F	anciens	loi	attente	3
2014-12-09	LR	H	anciens	loi	attente	8
2014-12-09	LR	H	nouveaux	loi	attente	2
2014-12-09	SER	F	nouveaux	loi	discute	1
2014-12-09	SER	H	anciens	loi	discute	1
2014-12-09	UDI	H	anciens	loi	attente	1
2014-12-10	LR	H	anciens	création d'une commission d'enquête	attente	1
2014-12-12	LR	H	anciens	loi constitutionnelle	attente	1
2014-12-12	NI	H	anciens	loi constitutionnelle	attente	1
2014-12-12	NI	H	anciens	loi organique	attente	1
2014-12-12	NI	H	anciens	règlement de l'Assemblée nationale	attente	1
2014-12-16	GDR	H	anciens	loi	discute	1
2014-12-16	LR	H	anciens	loi	attente	2
2014-12-16	LR	H	nouveaux	résolution	attente	1
2014-12-16	NI	H	nouveaux	loi	attente	1
2014-12-16	UDI	H	anciens	loi	attente	1
2014-12-17	GDR	H	anciens	résolution	attente	1
2014-12-19	LR	H	anciens	loi	discute	1
2015-01-19	LR	H	nouveaux	loi constitutionnelle	attente	1
2015-01-21	LR	F	anciens	loi	attente	1
2015-01-21	LR	F	nouveaux	loi	attente	1
2015-01-21	LR	H	anciens	loi	attente	5
2015-01-21	NI	H	nouveaux	loi	attente	1
2015-01-21	RRDP	H	anciens	loi	attente	1
2015-01-21	RRDP	H	anciens	loi	discute	1
2015-01-21	RRDP	H	nouveaux	loi	attente	1
2015-01-21	RRDP	H	nouveaux	loi	discute	2
2015-01-21	SER	H	anciens	loi	discute	1
2015-01-21	UDI	H	anciens	loi	attente	1
2015-01-28	NI	F	nouveaux	résolution européenne	attente	1
2015-01-29	NI	H	nouveaux	création d'une commission d'enquête	attente	1
2015-01-29	NI	H	nouveaux	règlement de l'Assemblée nationale	attente	1
2015-01-29	NI	H	nouveaux	résolution européenne	attente	1
2015-02-03	LR	H	anciens	création d'une commission d'enquête	attente	1
2015-02-04	UDI	H	anciens	résolution	attente	1
2015-02-11	GDR	H	nouveaux	loi	attente	1
2015-02-11	LR	H	anciens	loi	attente	9
2015-02-11	LR	H	anciens	loi	discute	3
2015-02-11	LR	H	anciens	résolution européenne	attente	1
2015-02-11	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2015-02-11	LR	H	nouveaux	loi	attente	1
2015-02-11	SER	F	anciens	résolution européenne	attente	1
2015-02-11	SER	H	anciens	loi	discute	1
2015-02-11	UDI	H	anciens	loi	attente	2
2015-02-12	NI	F	anciens	résolution	attente	1
2015-02-18	LR	H	anciens	loi	attente	3
2015-02-18	LR	H	anciens	résolution	attente	1
2015-02-18	NI	F	nouveaux	loi	attente	1
2015-02-18	UDI	H	anciens	loi	attente	1
2015-02-20	GDR	H	anciens	création d'une commission d'enquête	attente	1
2015-03-02	RRDP	H	nouveaux	résolution	attente	1
2015-03-03	LR	F	anciens	création d'une commission d'enquête	attente	1
2015-03-04	SER	H	anciens	loi	discute	1
2015-03-09	GDR	H	anciens	création d'une commission d'enquête	attente	1
2015-03-11	GDR	H	nouveaux	loi	attente	1
2015-03-11	LR	F	anciens	loi	attente	2
2015-03-11	LR	H	anciens	loi	attente	4
2015-03-11	LR	H	nouveaux	loi	attente	10
2015-03-11	NI	H	anciens	résolution européenne	attente	1
2015-03-11	NI	H	nouveaux	loi	attente	1
2015-03-11	SER	H	anciens	résolution européenne	attente	1
2015-03-18	LR	H	anciens	loi	attente	1
2015-03-18	NI	H	nouveaux	loi	attente	1
2015-03-18	SER	H	anciens	loi	attente	1
2015-03-25	GDR	H	anciens	loi	discute	1
2015-03-25	GDR	H	nouveaux	résolution européenne	discute	1
2015-03-25	LR	F	anciens	loi	attente	1
2015-03-25	LR	F	nouveaux	loi	discute	1
2015-03-25	LR	H	anciens	loi	attente	5
2015-03-25	UDI	H	anciens	loi	attente	1
2015-04-01	UDI	H	anciens	résolution	attente	1
2015-04-07	LR	H	nouveaux	résolution	attente	1
2015-04-08	LR	F	anciens	loi	discute	1
2015-04-08	LR	F	nouveaux	loi	discute	1
2015-04-08	LR	H	anciens	loi	attente	4
2015-04-08	LR	H	nouveaux	loi	attente	1
2015-04-08	NI	F	nouveaux	loi	attente	1
2015-04-08	SER	H	nouveaux	loi	discute	1
2015-04-08	UDI	H	anciens	loi	attente	1
2015-04-10	SER	H	anciens	création d'une commission d'enquête	attente	1
2015-04-10	SER	H	anciens	résolution européenne	discute	1
2015-04-15	LR	H	anciens	loi	attente	4
2015-04-15	LR	H	anciens	loi	discute	1
2015-04-15	LR	H	nouveaux	loi	attente	1
2015-04-15	NI	H	nouveaux	loi	attente	1
2015-04-15	SER	H	anciens	loi	discute	1
2015-04-15	UDI	H	anciens	loi	attente	1
2015-04-16	SER	H	nouveaux	résolution européenne	attente	1
2015-04-21	SER	F	anciens	résolution européenne	discute	1
2015-04-21	SER	F	nouveaux	résolution européenne	discute	1
2015-04-21	SER	H	anciens	résolution européenne	discute	1
2015-04-21	SER	H	nouveaux	résolution européenne	discute	1
2015-05-06	LR	F	anciens	loi	attente	1
2015-05-06	LR	H	anciens	loi	attente	4
2015-05-06	LR	H	nouveaux	loi	attente	3
2015-05-06	SER	H	anciens	loi	attente	1
2015-05-06	UDI	H	anciens	loi	discute	1
2015-05-13	NI	F	nouveaux	résolution européenne	attente	1
2015-05-19	LR	F	anciens	résolution européenne	attente	1
2015-05-19	SER	H	nouveaux	résolution européenne	attente	1
2015-05-20	LR	F	anciens	loi	attente	1
2015-05-20	LR	H	anciens	loi	attente	3
2015-05-20	LR	H	nouveaux	loi	attente	2
2015-05-20	NI	H	nouveaux	loi	attente	1
2015-05-20	SER	H	anciens	loi	attente	1
2015-05-20	SER	H	anciens	loi	discute	1
2015-05-20	UDI	H	anciens	loi	attente	1
2015-05-21	LR	H	anciens	résolution	discute	1
2015-05-22	LR	H	anciens	création d'une commission d'enquête	discute	1
2015-05-26	NI	H	anciens	création d'une commission d'enquête	attente	1
2015-05-27	LR	H	nouveaux	résolution européenne	attente	1
2015-05-28	LR	F	anciens	loi	attente	1
2015-05-28	LR	H	anciens	loi	attente	1
2015-05-28	LR	H	nouveaux	loi	attente	2
2015-05-28	LR	H	nouveaux	loi	discute	1
2015-05-28	NI	H	anciens	loi	attente	1
2015-05-28	SER	F	anciens	loi	discute	1
2015-05-28	SER	H	anciens	loi	discute	1
2015-05-28	UDI	H	anciens	loi	attente	1
2015-05-29	LR	H	anciens	résolution	attente	2
2015-06-01	NI	F	anciens	loi organique	attente	1
2015-06-03	GDR	H	anciens	loi	attente	1
2015-06-03	LR	F	anciens	loi	attente	1
2015-06-03	LR	H	anciens	loi	attente	6
2015-06-03	LR	H	nouveaux	loi	attente	1
2015-06-05	GDR	H	nouveaux	création d'une commission d'enquête	attente	1
2015-06-09	SER	F	nouveaux	résolution européenne	attente	1
2015-06-17	LR	H	nouveaux	loi constitutionnelle	attente	1
2015-06-17	LR	H	nouveaux	résolution	attente	1
2015-06-18	GDR	H	anciens	création d'une commission d'enquête	attente	1
2015-06-19	LR	H	anciens	loi constitutionnelle	attente	1
2015-06-25	GDR	F	anciens	loi	attente	1
2015-06-25	GDR	H	anciens	loi	attente	1
2015-06-25	GDR	H	nouveaux	loi	attente	1
2015-06-25	LR	F	anciens	loi	attente	1
2015-06-25	LR	H	anciens	loi	attente	6
2015-06-25	LR	H	anciens	résolution	attente	1
2015-06-25	LR	H	nouveaux	loi	attente	2
2015-06-25	RRDP	H	nouveaux	loi	attente	1
2015-06-25	SER	H	anciens	loi	attente	1
2015-06-30	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2015-06-30	SER	H	anciens	loi constitutionnelle	attente	1
2015-06-30	SER	H	anciens	loi organique	attente	1
2015-07-01	LR	F	anciens	loi	attente	2
2015-07-01	NI	H	nouveaux	loi	attente	1
2015-07-01	RRDP	F	anciens	loi	discute	1
2015-07-01	RRDP	H	nouveaux	loi	discute	1
2015-07-02	LR	H	nouveaux	résolution	attente	1
2015-07-06	NI	H	nouveaux	création d'une commission d'enquête	attente	1
2015-07-07	GDR	H	anciens	résolution	attente	1
2015-07-08	GDR	F	anciens	loi	attente	1
2015-07-08	GDR	F	anciens	loi	discute	1
2015-07-08	GDR	H	anciens	création d'une commission d'enquête	attente	1
2015-07-08	LR	H	anciens	loi	attente	4
2015-07-08	LR	H	anciens	loi	discute	1
2015-07-08	NI	H	anciens	loi	attente	1
2015-07-08	NI	H	nouveaux	résolution	attente	1
2015-07-08	SER	H	anciens	loi	attente	1
2015-07-08	SER	H	anciens	loi	discute	1
2015-07-09	LR	H	anciens	création d'une commission d'enquête	attente	1
2015-07-10	LR	F	anciens	création d'une commission d'enquête	attente	1
2015-07-13	GDR	H	anciens	création d'une commission d'enquête	attente	1
2015-07-15	GDR	H	anciens	création d'une commission d'enquête	attente	1
2015-07-17	LR	H	anciens	résolution	attente	1
2015-07-21		F	nouveaux	résolution européenne	attente	1
2015-07-21	LR	H	anciens	création d'une commission d'enquête	attente	1
2015-07-21	LR	H	anciens	loi constitutionnelle	attente	1
2015-07-21	SER	H	anciens	création d'une commission d'enquête	attente	1
2015-07-22	LR	F	anciens	loi	attente	3
2015-07-22	LR	H	anciens	loi	attente	12
2015-07-22	LR	H	anciens	loi	discute	1
2015-07-22	LR	H	nouveaux	loi	attente	4
2015-07-22	NI	H	nouveaux	loi	attente	3
2015-07-22	SER	H	anciens	loi	attente	2
2015-07-22	SER	H	anciens	loi	discute	2
2015-07-24	LR	H	anciens	création d'une commission d'enquête	attente	1
2015-09-03	LR	H	nouveaux	résolution européenne	attente	1
2015-09-09	SER	F	anciens	loi	discute	1
2015-09-14	LR	H	anciens	loi organique	attente	1
2015-09-15	LR	F	anciens	loi	attente	1
2015-09-15	LR	H	anciens	loi	attente	2
2015-09-15	LR	H	nouveaux	loi	attente	5
2015-09-15	NI	H	nouveaux	loi	attente	2
2015-09-15	SER	H	anciens	loi	discute	1
2015-09-17	LR	H	anciens	loi organique	discute	1
2015-09-17	UDI	H	nouveaux	loi organique	discute	1
2015-09-18	LR	H	anciens	loi	attente	1
2015-09-18	LR	H	nouveaux	loi	attente	1
2015-09-28	UDI	H	anciens	loi constitutionnelle	attente	1
2015-09-29	LR	F	anciens	loi	attente	1
2015-09-29	LR	H	anciens	loi	attente	2
2015-09-29	LR	H	anciens	loi	discute	1
2015-09-29	LR	H	anciens	résolution	attente	1
2015-09-29	LR	H	nouveaux	loi	attente	2
2015-09-29	LR	H	nouveaux	loi	discute	2
2015-09-29	SER	H	anciens	loi	attente	2
2015-09-29	SER	H	anciens	loi	discute	1
2015-09-29	UDI	H	anciens	loi	attente	2
2015-10-07	LR	H	anciens	loi	attente	2
2015-10-07	SER	H	anciens	loi	discute	1
2015-10-09	GDR	H	anciens	création d'une commission d'enquête	attente	1
2015-10-12	LR	H	anciens	création d'une commission d'enquête	attente	1
2015-10-13	UDI	H	anciens	résolution	discute	1
2015-10-14	GDR	H	anciens	loi	attente	2
2015-10-14	LR	H	anciens	création d'une commission d'enquête	attente	1
2015-10-14	LR	H	anciens	loi	attente	2
2015-10-14	LR	H	nouveaux	loi	attente	1
2015-10-14	LR	H	nouveaux	loi	discute	1
2015-10-14	NI	F	nouveaux	loi organique	attente	1
2015-10-14	SER	F	nouveaux	loi organique	attente	1
2015-10-14	UDI	H	anciens	loi	attente	6
2015-10-14	UDI	H	anciens	loi	discute	1
2015-10-21	GDR	H	nouveaux	résolution	attente	1
2015-10-21	LR	H	anciens	loi	attente	5
2015-10-21	NI	H	anciens	loi	attente	3
2015-10-21	NI	H	nouveaux	loi	attente	1
2015-10-23	LR	H	nouveaux	résolution	discute	1
2015-10-27	SER	H	anciens	résolution	discute	1
2015-10-28	LR	H	anciens	loi	attente	2
2015-10-28	LR	H	nouveaux	loi	attente	2
2015-10-28	NI	H	anciens	loi	attente	1
2015-11-03	LR	F	anciens	loi	attente	1
2015-11-03	LR	H	anciens	loi	attente	4
2015-11-03	LR	H	nouveaux	loi	attente	1
2015-11-05	SER	H	anciens	loi organique	discute	1
2015-11-10	LR	H	anciens	loi	attente	2
2015-11-10	LR	H	nouveaux	loi	attente	1
2015-11-10	SER	H	anciens	loi	attente	1
2015-11-10	SER	H	anciens	loi	discute	1
2015-11-13	SER	H	anciens	résolution	attente	1
2015-11-18	NI	F	nouveaux	résolution européenne	attente	1
2015-11-18	SER	H	anciens	résolution européenne	attente	1
2015-11-23	LR	H	nouveaux	résolution européenne	attente	1
2015-11-23	NI	H	nouveaux	loi organique	attente	1
2015-11-24	LR	H	nouveaux	loi constitutionnelle	attente	1
2015-11-25	GDR	H	anciens	loi	attente	4
2015-11-25	LR	F	anciens	loi	attente	1
2015-11-25	LR	H	anciens	loi	attente	5
2015-11-25	LR	H	anciens	loi	discute	1
2015-11-25	NI	F	nouveaux	loi	discute	1
2015-11-25	NI	H	anciens	loi	attente	2
2015-11-25	NI	H	nouveaux	loi	attente	1
2015-11-25	SER	H	anciens	résolution	attente	1
2015-11-26	SER	H	anciens	résolution européenne	attente	1
2015-11-27	LR	H	nouveaux	loi organique	attente	1
2015-11-27	NI	H	nouveaux	création d'une commission d'enquête	attente	1
2015-12-01	LR	H	anciens	résolution européenne	attente	1
2015-12-01	SER	F	anciens	résolution européenne	attente	1
2015-12-01	SER	H	nouveaux	loi	discute	1
2015-12-03	SER	H	anciens	loi organique	attente	1
2015-12-03	SER	H	anciens	résolution européenne	attente	1
2015-12-07	UDI	H	anciens	loi organique	attente	1
2015-12-09	LR	H	anciens	loi	attente	6
2015-12-09	LR	H	anciens	loi	discute	1
2015-12-09	LR	H	anciens	loi organique	discute	2
2015-12-09	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2015-12-09	LR	H	nouveaux	loi	attente	2
2015-12-09	SER	F	nouveaux	loi	discute	1
2015-12-09	SER	F	nouveaux	loi organique	discute	2
2015-12-09	SER	H	anciens	loi	attente	1
2015-12-09	SER	H	nouveaux	loi	attente	1
2015-12-11	LR	H	anciens	résolution	attente	1
2015-12-11	SER	H	anciens	résolution européenne	attente	1
2015-12-17	LR	F	anciens	loi	attente	2
2015-12-17	LR	F	nouveaux	loi	attente	1
2015-12-17	LR	H	anciens	loi	attente	4
2015-12-17	LR	H	nouveaux	loi	attente	2
2015-12-28	LR	H	nouveaux	loi constitutionnelle	attente	1
2016-01-04	NI	H	anciens	création d'une commission d'enquête	attente	1
2016-01-06	RRDP	H	nouveaux	loi constitutionnelle	attente	1
2016-01-11	SER	H	anciens	loi	discute	1
2016-01-12	NI	H	nouveaux	loi	discute	1
2016-01-13	NI	F	nouveaux	résolution européenne	attente	1
2016-01-14	LR	H	anciens	création d'une commission d'enquête	attente	1
2016-01-18	LR	H	anciens	résolution	attente	1
2016-01-19	LR	F	anciens	loi	attente	2
2016-01-19	LR	H	anciens	loi	attente	7
2016-01-19	LR	H	nouveaux	loi	attente	3
2016-01-19	NI	H	anciens	loi	attente	1
2016-01-19	NI	H	nouveaux	loi	attente	1
2016-01-19	RRDP	H	anciens	loi	attente	1
2016-01-26	LR	F	anciens	loi constitutionnelle	attente	1
2016-01-26	LR	H	anciens	loi	attente	2
2016-01-26	LR	H	nouveaux	loi	attente	1
2016-01-26	LR	H	nouveaux	résolution	attente	1
2016-01-26	NI	F	nouveaux	loi	attente	1
2016-01-26	NI	H	nouveaux	loi	attente	1
2016-01-26	RRDP	H	anciens	loi	discute	1
2016-01-26	RRDP	H	nouveaux	loi	attente	1
2016-01-27	NI	F	nouveaux	résolution européenne	attente	1
2016-02-02	LR	H	anciens	loi	attente	3
2016-02-02	LR	H	nouveaux	loi	discute	1
2016-02-02	NI	H	anciens	loi	attente	1
2016-02-02	SER	H	anciens	loi	discute	1
2016-02-02	SER	H	nouveaux	loi	attente	1
2016-02-09	LR	H	anciens	loi	attente	1
2016-02-17	SER	H	anciens	loi	attente	1
2016-02-17	SER	H	anciens	loi organique	attente	1
2016-02-17	SER	H	nouveaux	loi	attente	1
2016-02-18	LR	H	anciens	loi	attente	2
2016-02-18	SER	H	nouveaux	loi	attente	1
2016-02-19	LR	H	nouveaux	résolution	attente	1
2016-02-23	LR	F	anciens	loi	attente	1
2016-02-23	LR	H	anciens	loi	attente	3
2016-02-23	LR	H	nouveaux	loi	attente	1
2016-02-23	NI	F	anciens	loi	attente	1
2016-02-24	GDR	H	anciens	création d'une commission d'enquête	attente	1
2016-02-24	SER	F	nouveaux	résolution européenne	attente	1
2016-02-29	LR	H	nouveaux	résolution	attente	1
2016-03-04	GDR	H	nouveaux	création d'une commission d'enquête	attente	1
2016-03-04	LR	H	anciens	loi	attente	1
2016-03-04	LR	H	anciens	résolution	attente	1
2016-03-04	LR	H	nouveaux	loi	attente	1
2016-03-08	LR	F	nouveaux	loi	attente	1
2016-03-08	LR	H	anciens	loi	attente	4
2016-03-08	LR	H	nouveaux	loi	attente	1
2016-03-08	NI	H	nouveaux	loi	attente	2
2016-03-09	RRDP	H	nouveaux	création d'une commission d'enquête	attente	1
2016-03-11	LR	H	anciens	création d'une commission d'enquête	attente	1
2016-03-15	GDR	H	anciens	résolution	attente	1
2016-03-15	LR	H	anciens	loi	attente	3
2016-03-15	LR	H	nouveaux	loi	attente	1
2016-03-17	LR	F	nouveaux	création d'une commission d'enquête	attente	1
2016-03-21	LR	H	anciens	loi	attente	1
2016-03-22	LR	H	anciens	loi	attente	4
2016-03-22	LR	H	anciens	loi	discute	1
2016-03-23	LR	H	anciens	résolution	attente	1
2016-03-23	SER	H	nouveaux	loi	attente	1
2016-03-25	LR	H	nouveaux	résolution européenne	attente	1
2016-03-25	NI	F	nouveaux	résolution européenne	attente	1
2016-03-25	SER	H	anciens	résolution européenne	attente	1
2016-03-29	LR	F	anciens	loi	attente	1
2016-03-29	LR	H	nouveaux	loi	discute	1
2016-03-29	NI	H	nouveaux	création d'une commission d'enquête	attente	1
2016-03-29	SER	H	anciens	loi	discute	1
2016-03-30	LR	H	anciens	loi	attente	4
2016-03-31	LR	H	anciens	résolution	discute	1
2016-03-31	RRDP	H	nouveaux	loi constitutionnelle	attente	1
2016-04-05	GDR	H	anciens	loi	attente	1
2016-04-05	LR	H	nouveaux	loi	attente	1
2016-04-05	NI	H	anciens	loi	attente	1
2016-04-05	NI	H	nouveaux	loi	attente	1
2016-04-06	RRDP	H	anciens	loi	attente	2
2016-04-06	RRDP	H	anciens	loi organique	attente	1
2016-04-12	LR	F	anciens	loi	attente	1
2016-04-12	LR	H	anciens	loi	attente	2
2016-04-18	LR	F	nouveaux	loi organique	attente	1
2016-04-19	GDR	F	anciens	loi	discute	1
2016-04-19	GDR	H	anciens	loi	discute	1
2016-04-19	GDR	H	nouveaux	loi	discute	1
2016-04-20	LR	H	anciens	loi organique	attente	1
2016-04-22	LR	H	nouveaux	loi	attente	1
2016-04-25	NI	H	anciens	création d'une commission d'enquête	attente	1
2016-04-25	NI	H	nouveaux	loi constitutionnelle	attente	1
2016-04-26	LR	H	anciens	résolution	attente	1
2016-04-26	LR	H	anciens	résolution européenne	attente	1
2016-04-26	SER	F	anciens	résolution européenne	attente	1
2016-04-27	LR	H	anciens	loi	attente	1
2016-04-29	LR	H	anciens	loi	attente	1
2016-04-29	SER	H	nouveaux	loi	attente	1
2016-05-02	LR	H	anciens	loi	attente	3
2016-05-02	LR	H	nouveaux	loi	attente	3
2016-05-02	LR	H	nouveaux	loi organique	attente	1
2016-05-02	NI	F	nouveaux	loi	attente	1
2016-05-02	NI	H	nouveaux	loi	attente	1
2016-05-02	SER	F	nouveaux	loi	discute	1
2016-05-02	SER	H	anciens	loi	discute	1
2016-05-03	LR	H	nouveaux	loi	attente	1
2016-05-09	LR	H	anciens	loi	discute	1
2016-05-09	LR	H	anciens	loi constitutionnelle	attente	1
2016-05-09	LR	H	anciens	loi organique	attente	1
2016-05-09	LR	H	anciens	résolution européenne	attente	1
2016-05-09	SER	F	anciens	résolution européenne	attente	1
2016-05-09	SER	H	nouveaux	résolution européenne	attente	1
2016-05-09	UDI	H	anciens	résolution européenne	attente	1
2016-05-11	LR	H	anciens	résolution européenne	attente	1
2016-05-11	SER	F	anciens	résolution européenne	attente	1
2016-05-12	LR	H	anciens	loi constitutionnelle	attente	1
2016-05-13	LR	H	anciens	résolution européenne	attente	1
2016-05-13	SER	F	anciens	résolution européenne	attente	1
2016-05-17	LR	F	nouveaux	loi	attente	1
2016-05-17	LR	H	anciens	loi	attente	3
2016-05-20	LR	H	anciens	loi organique	attente	1
2016-05-20	LR	H	anciens	résolution européenne	attente	1
2016-05-20	SER	F	nouveaux	résolution européenne	attente	1
2016-05-23	SER	H	anciens	loi organique	discute	1
2016-05-23	SER	H	nouveaux	loi organique	discute	1
2016-05-24	LR	F	anciens	loi	attente	1
2016-05-24	LR	F	nouveaux	loi	attente	1
2016-05-24	LR	H	anciens	loi	attente	2
2016-05-25	SER	H	anciens	création d'une commission d'enquête	discute	1
2016-05-26	SER	F	nouveaux	loi	discute	1
2016-05-26	SER	H	anciens	loi	discute	1
2016-05-30	LR	H	nouveaux	loi	attente	1
2016-05-31	LR	H	anciens	loi	attente	1
2016-05-31	RRDP	H	nouveaux	loi	attente	1
2016-06-02	UDI	H	anciens	création d'une commission d'enquête	attente	1
2016-06-03	SER	F	nouveaux	résolution	discute	1
2016-06-03	SER	H	anciens	résolution	discute	1
2016-06-06	LR	H	anciens	loi	attente	3
2016-06-06	LR	H	anciens	résolution	discute	1
2016-06-06	LR	H	nouveaux	résolution	discute	1
2016-06-06	NI	H	nouveaux	loi	attente	1
2016-06-07	LR	F	anciens	loi	attente	1
2016-06-07	RRDP	H	nouveaux	loi	attente	1
2016-06-07	UDI	H	anciens	loi	attente	1
2016-06-08	LR	H	nouveaux	loi	attente	1
2016-06-14	NI	H	nouveaux	création d'une commission d'enquête	attente	1
2016-06-15	LR	H	anciens	loi	attente	2
2016-06-16	LR	H	anciens	loi	attente	2
2016-06-16	NI	H	nouveaux	loi	attente	1
2016-06-17	LR	H	anciens	loi	attente	2
2016-06-17	LR	H	anciens	résolution européenne	attente	1
2016-06-17	LR	H	nouveaux	loi	attente	1
2016-06-17	SER	H	nouveaux	résolution européenne	attente	1
2016-06-21	LR	F	anciens	loi	attente	1
2016-06-21	LR	F	nouveaux	résolution européenne	attente	1
2016-06-21	LR	H	anciens	loi	attente	1
2016-06-21	NI	H	nouveaux	création d'une commission d'enquête	attente	1
2016-06-21	SER	H	nouveaux	résolution européenne	attente	1
2016-06-21	UDI	H	anciens	loi	attente	1
2016-06-22	LR	H	anciens	loi	attente	1
2016-06-27	LR	H	anciens	loi	attente	1
2016-06-28	LR	H	anciens	loi	attente	2
2016-06-29	SER	H	anciens	loi	discute	1
2016-07-01	LR	H	nouveaux	loi	attente	1
