date	groupes	genre	renouveau	debats	interventions	total
2017-10-24	LREM	H	anciens	commissions	longues	398
2017-10-24	LREM	H	anciens	hemicycle	invectives	18
2017-10-24	LREM	H	anciens	hemicycle	longues	4733
2017-10-24	LREM	H	anciens	hemicycle	presidence	853
2017-10-24	LREM	H	nouveaux	commissions	invectives	19
2017-10-24	LREM	H	nouveaux	commissions	longues	4574
2017-10-24	LREM	H	nouveaux	commissions	presidence	1061
2017-10-24	LREM	H	nouveaux	hemicycle	invectives	66
2017-10-24	LREM	H	nouveaux	hemicycle	longues	7476
2017-10-24	MODEM	F	nouveaux	commissions	longues	427
2017-10-24	MODEM	F	nouveaux	hemicycle	invectives	27
2017-10-24	MODEM	F	nouveaux	hemicycle	longues	3006
2017-10-24	MODEM	H	nouveaux	commissions	longues	1686
2017-10-24	MODEM	H	nouveaux	hemicycle	invectives	53
2017-10-24	MODEM	H	nouveaux	hemicycle	longues	1559
2017-10-24	NG	F	anciens	commissions	longues	815
2017-10-24	NG	F	anciens	hemicycle	invectives	63
2017-10-24	NG	F	anciens	hemicycle	longues	856
2017-10-24	NG	H	anciens	commissions	longues	689
2017-10-24	NG	H	anciens	hemicycle	invectives	70
2017-10-24	NG	H	anciens	hemicycle	longues	2642
2017-10-24	NG	H	nouveaux	hemicycle	longues	1088
2017-10-24	NI	F	nouveaux	commissions	longues	358
2017-10-24	NI	F	nouveaux	hemicycle	longues	187
2017-10-24	NI	H	anciens	hemicycle	invectives	11
2017-10-24	NI	H	nouveaux	commissions	longues	70
2017-10-24	NI	H	nouveaux	hemicycle	longues	1077
2017-10-25	GDR	F	anciens	commissions	longues	526
2017-10-25	GDR	H	anciens	commissions	longues	365
2017-10-25	GDR	H	nouveaux	commissions	invectives	31
2017-10-25	GDR	H	nouveaux	commissions	longues	3402
2017-10-25	GDR	H	nouveaux	hemicycle	invectives	193
2017-10-25	GDR	H	nouveaux	hemicycle	longues	3604
2017-10-25	LC	F	anciens	commissions	invectives	12
2017-10-25	LC	F	anciens	commissions	longues	786
2017-10-25	LC	F	nouveaux	commissions	longues	329
2017-10-25	LC	F	nouveaux	hemicycle	longues	877
2017-10-25	LC	H	anciens	commissions	invectives	23
2017-10-25	LC	H	anciens	commissions	longues	1588
2017-10-25	LC	H	anciens	hemicycle	invectives	179
2017-10-25	LC	H	anciens	hemicycle	longues	4389
2017-10-25	LC	H	nouveaux	commissions	invectives	4
2017-10-25	LC	H	nouveaux	commissions	longues	2467
2017-10-25	LC	H	nouveaux	hemicycle	longues	508
2017-10-25	LFI	F	nouveaux	commissions	invectives	10
2017-10-25	LFI	F	nouveaux	commissions	longues	1636
2017-10-25	LFI	F	nouveaux	hemicycle	invectives	108
2017-10-25	LFI	F	nouveaux	hemicycle	longues	2721
2017-10-25	LFI	H	nouveaux	commissions	invectives	36
2017-10-25	LFI	H	nouveaux	commissions	longues	5580
2017-10-25	LFI	H	nouveaux	hemicycle	invectives	190
2017-10-25	LFI	H	nouveaux	hemicycle	longues	5999
2017-10-25	LR	F	anciens	commissions	invectives	0
2017-10-25	LR	F	anciens	commissions	longues	1713
2017-10-25	LR	F	anciens	hemicycle	invectives	35
2017-10-25	LR	F	anciens	hemicycle	longues	287
2017-10-25	LR	F	nouveaux	commissions	invectives	0
2017-10-25	LR	F	nouveaux	commissions	longues	283
2017-10-25	LR	F	nouveaux	hemicycle	invectives	49
2017-10-25	LR	F	nouveaux	hemicycle	longues	1663
2017-10-25	LR	H	anciens	commissions	invectives	28
2017-10-25	LR	H	anciens	commissions	longues	9122
2017-10-25	LR	H	anciens	commissions	presidence	630
2017-10-25	LR	H	anciens	hemicycle	invectives	314
2017-10-25	LR	H	anciens	hemicycle	longues	7706
2017-10-25	LR	H	nouveaux	commissions	invectives	42
2017-10-25	LR	H	nouveaux	commissions	longues	5903
2017-10-25	LR	H	nouveaux	hemicycle	invectives	784
2017-10-25	LR	H	nouveaux	hemicycle	longues	2752
2017-10-25	LREM	F	nouveaux	commissions	invectives	18
2017-10-25	LREM	F	nouveaux	commissions	longues	10346
2017-10-25	LREM	F	nouveaux	commissions	presidence	298
2017-10-25	LREM	F	nouveaux	hemicycle	invectives	51
2017-10-25	LREM	F	nouveaux	hemicycle	longues	2236
2017-10-25	LREM	F	nouveaux	hemicycle	presidence	2911
2017-10-25	LREM	H	anciens	commissions	invectives	9
2017-10-25	LREM	H	anciens	commissions	longues	1223
2017-10-25	LREM	H	anciens	commissions	presidence	517
2017-10-25	LREM	H	anciens	hemicycle	invectives	316
2017-10-25	LREM	H	anciens	hemicycle	longues	4814
2017-10-25	LREM	H	anciens	hemicycle	presidence	563
2017-10-25	LREM	H	nouveaux	commissions	invectives	37
2017-10-25	LREM	H	nouveaux	commissions	longues	10683
2017-10-25	LREM	H	nouveaux	commissions	presidence	1427
2017-10-25	LREM	H	nouveaux	hemicycle	invectives	128
2017-10-25	LREM	H	nouveaux	hemicycle	longues	2277
2017-10-25	MODEM	F	nouveaux	commissions	invectives	20
2017-10-25	MODEM	F	nouveaux	commissions	longues	2227
2017-10-25	MODEM	F	nouveaux	commissions	presidence	851
2017-10-25	MODEM	F	nouveaux	hemicycle	invectives	10
2017-10-25	MODEM	F	nouveaux	hemicycle	longues	477
2017-10-25	MODEM	H	nouveaux	commissions	invectives	0
2017-10-25	MODEM	H	nouveaux	commissions	longues	4701
2017-10-25	MODEM	H	nouveaux	hemicycle	invectives	107
2017-10-25	MODEM	H	nouveaux	hemicycle	longues	2243
2017-10-25	MODEM	H	nouveaux	hemicycle	presidence	2268
2017-10-25	NG	F	anciens	commissions	invectives	23
2017-10-25	NG	F	anciens	commissions	longues	1080
2017-10-25	NG	F	anciens	hemicycle	invectives	81
2017-10-25	NG	F	anciens	hemicycle	longues	3122
2017-10-25	NG	H	anciens	commissions	invectives	10
2017-10-25	NG	H	anciens	commissions	longues	1946
2017-10-25	NG	H	anciens	hemicycle	invectives	106
2017-10-25	NG	H	anciens	hemicycle	longues	2617
2017-10-25	NG	H	nouveaux	commissions	longues	2813
2017-10-25	NG	H	nouveaux	hemicycle	invectives	41
2017-10-25	NG	H	nouveaux	hemicycle	longues	645
2017-10-25	NI	F	anciens	hemicycle	invectives	8
2017-10-25	NI	F	anciens	hemicycle	longues	1061
2017-10-25	NI	F	nouveaux	hemicycle	invectives	11
2017-10-25	NI	F	nouveaux	hemicycle	longues	1398
2017-10-25	NI	H	anciens	commissions	invectives	4
2017-10-25	NI	H	anciens	commissions	longues	114
2017-10-25	NI	H	anciens	hemicycle	invectives	12
2017-10-25	NI	H	anciens	hemicycle	longues	1607
2017-10-25	NI	H	nouveaux	commissions	longues	148
2017-10-25	NI	H	nouveaux	hemicycle	invectives	22
2017-10-25	NI	H	nouveaux	hemicycle	longues	628
2017-10-26	GDR	H	anciens	commissions	longues	446
2017-10-26	GDR	H	anciens	hemicycle	longues	79
2017-10-26	GDR	H	nouveaux	commissions	invectives	0
2017-10-26	GDR	H	nouveaux	commissions	longues	1094
2017-10-26	GDR	H	nouveaux	hemicycle	invectives	531
2017-10-26	GDR	H	nouveaux	hemicycle	longues	5616
2017-10-26	LC	F	nouveaux	hemicycle	invectives	29
2017-10-26	LC	F	nouveaux	hemicycle	longues	2847
2017-10-26	LC	H	anciens	commissions	invectives	26
2017-10-26	LC	H	anciens	commissions	longues	3324
2017-10-26	LC	H	anciens	hemicycle	invectives	190
2017-10-26	LC	H	anciens	hemicycle	longues	4745
2017-10-26	LC	H	nouveaux	hemicycle	invectives	10
2017-10-26	LC	H	nouveaux	hemicycle	longues	428
2017-10-26	LFI	F	nouveaux	commissions	invectives	40
2017-10-26	LFI	F	nouveaux	commissions	longues	1393
2017-10-26	LFI	F	nouveaux	hemicycle	invectives	237
2017-10-26	LFI	F	nouveaux	hemicycle	longues	3989
2017-10-26	LFI	H	nouveaux	commissions	invectives	0
2017-10-26	LFI	H	nouveaux	commissions	longues	722
2017-10-26	LFI	H	nouveaux	hemicycle	invectives	314
2017-10-26	LFI	H	nouveaux	hemicycle	longues	7307
2017-10-26	LR	F	anciens	hemicycle	invectives	22
2017-10-26	LR	F	anciens	hemicycle	longues	341
2017-10-26	LR	F	nouveaux	commissions	longues	1693
2017-10-26	LR	F	nouveaux	hemicycle	invectives	6
2017-10-26	LR	F	nouveaux	hemicycle	longues	1612
2017-10-26	LR	H	anciens	commissions	invectives	74
2017-10-26	LR	H	anciens	commissions	longues	2983
2017-10-26	LR	H	anciens	commissions	presidence	883
2017-10-26	LR	H	anciens	hemicycle	invectives	442
2017-10-26	LR	H	anciens	hemicycle	longues	9221
2017-10-26	LR	H	nouveaux	commissions	invectives	15
2017-10-26	LR	H	nouveaux	commissions	longues	1429
2017-10-26	LR	H	nouveaux	hemicycle	invectives	415
2017-10-26	LR	H	nouveaux	hemicycle	longues	5010
2017-10-26	LREM	F	anciens	hemicycle	invectives	74
2017-10-26	LREM	F	anciens	hemicycle	longues	152
2017-10-26	LREM	F	nouveaux	commissions	invectives	0
2017-10-26	LREM	F	nouveaux	commissions	longues	5787
2017-10-26	LREM	F	nouveaux	commissions	presidence	933
2017-10-26	LREM	F	nouveaux	hemicycle	invectives	59
2017-10-26	LREM	F	nouveaux	hemicycle	longues	4210
2017-10-26	LREM	F	nouveaux	hemicycle	presidence	5118
2017-10-26	LREM	H	anciens	commissions	invectives	5
2017-10-26	LREM	H	anciens	commissions	longues	1326
2017-10-26	LREM	H	anciens	commissions	presidence	96
2017-10-26	LREM	H	anciens	hemicycle	invectives	563
2017-10-26	LREM	H	anciens	hemicycle	longues	12579
2017-10-26	LREM	H	nouveaux	commissions	invectives	31
2017-10-26	LREM	H	nouveaux	commissions	longues	7387
2017-10-26	LREM	H	nouveaux	commissions	presidence	737
2017-10-26	LREM	H	nouveaux	hemicycle	invectives	301
2017-10-26	LREM	H	nouveaux	hemicycle	longues	4819
2017-10-26	MODEM	F	nouveaux	commissions	invectives	0
2017-10-26	MODEM	F	nouveaux	commissions	longues	400
2017-10-26	MODEM	F	nouveaux	commissions	presidence	380
2017-10-26	MODEM	F	nouveaux	hemicycle	invectives	19
2017-10-26	MODEM	F	nouveaux	hemicycle	longues	843
2017-10-26	MODEM	H	nouveaux	commissions	invectives	0
2017-10-26	MODEM	H	nouveaux	commissions	longues	3653
2017-10-26	MODEM	H	nouveaux	hemicycle	invectives	101
2017-10-26	MODEM	H	nouveaux	hemicycle	longues	2503
2017-10-26	MODEM	H	nouveaux	hemicycle	presidence	2720
2017-10-26	NG	F	anciens	commissions	invectives	0
2017-10-26	NG	F	anciens	commissions	longues	1152
2017-10-26	NG	F	anciens	hemicycle	invectives	64
2017-10-26	NG	F	anciens	hemicycle	longues	1874
2017-10-26	NG	H	anciens	commissions	invectives	5
2017-10-26	NG	H	anciens	commissions	longues	674
2017-10-26	NG	H	anciens	hemicycle	invectives	152
2017-10-26	NG	H	anciens	hemicycle	longues	4388
2017-10-26	NG	H	nouveaux	commissions	invectives	0
2017-10-26	NG	H	nouveaux	commissions	longues	527
2017-10-26	NG	H	nouveaux	hemicycle	invectives	33
2017-10-26	NG	H	nouveaux	hemicycle	longues	351
2017-10-26	NI	F	anciens	commissions	invectives	0
2017-10-26	NI	F	anciens	commissions	longues	233
2017-10-26	NI	F	anciens	hemicycle	longues	721
2017-10-26	NI	F	nouveaux	hemicycle	invectives	23
2017-10-26	NI	F	nouveaux	hemicycle	longues	1877
2017-10-26	NI	H	nouveaux	commissions	longues	302
2017-10-26	NI	H	nouveaux	hemicycle	invectives	37
2017-10-26	NI	H	nouveaux	hemicycle	longues	2693
2017-10-27	GDR	H	nouveaux	commissions	longues	1397
2017-10-27	GDR	H	nouveaux	hemicycle	invectives	366
2017-10-27	GDR	H	nouveaux	hemicycle	longues	9489
2017-10-27	LC	F	nouveaux	hemicycle	invectives	48
2017-10-27	LC	F	nouveaux	hemicycle	longues	628
2017-10-27	LC	H	anciens	hemicycle	invectives	104
2017-10-27	LC	H	anciens	hemicycle	longues	3074
2017-10-27	LC	H	nouveaux	commissions	longues	444
2017-10-27	LFI	F	nouveaux	commissions	longues	1116
2017-10-27	LFI	F	nouveaux	hemicycle	invectives	301
2017-10-27	LFI	F	nouveaux	hemicycle	longues	9293
2017-10-27	LFI	H	nouveaux	commissions	longues	981
2017-10-27	LFI	H	nouveaux	hemicycle	invectives	114
2017-10-27	LFI	H	nouveaux	hemicycle	longues	6240
2017-10-27	LR	F	nouveaux	hemicycle	invectives	23
2017-10-27	LR	F	nouveaux	hemicycle	longues	1619
2017-10-27	LR	H	anciens	commissions	longues	1461
2017-10-27	LR	H	anciens	commissions	presidence	487
2017-10-27	LR	H	anciens	hemicycle	invectives	377
2017-10-27	LR	H	anciens	hemicycle	longues	11953
2017-10-27	LR	H	nouveaux	commissions	longues	1924
2017-10-27	LR	H	nouveaux	hemicycle	invectives	24
2017-10-27	LR	H	nouveaux	hemicycle	longues	1202
2017-10-27	LREM	F	anciens	hemicycle	invectives	52
2017-10-27	LREM	F	anciens	hemicycle	longues	201
2017-10-27	LREM	F	nouveaux	commissions	longues	6631
2017-10-27	LREM	F	nouveaux	hemicycle	invectives	159
2017-10-27	LREM	F	nouveaux	hemicycle	longues	9316
2017-10-27	LREM	H	anciens	hemicycle	invectives	916
2017-10-27	LREM	H	anciens	hemicycle	longues	17240
2017-10-27	LREM	H	nouveaux	commissions	invectives	107
2017-10-27	LREM	H	nouveaux	commissions	longues	3846
2017-10-27	LREM	H	nouveaux	commissions	presidence	828
2017-10-27	LREM	H	nouveaux	hemicycle	invectives	324
2017-10-27	LREM	H	nouveaux	hemicycle	longues	3333
2017-10-27	LREM	H	nouveaux	hemicycle	presidence	5799
2017-10-27	MODEM	F	nouveaux	commissions	longues	432
2017-10-27	MODEM	F	nouveaux	commissions	presidence	427
2017-10-27	MODEM	F	nouveaux	hemicycle	invectives	87
2017-10-27	MODEM	F	nouveaux	hemicycle	longues	1629
2017-10-27	MODEM	H	nouveaux	commissions	longues	1868
2017-10-27	MODEM	H	nouveaux	hemicycle	invectives	132
2017-10-27	MODEM	H	nouveaux	hemicycle	longues	3127
2017-10-27	MODEM	H	nouveaux	hemicycle	presidence	5840
2017-10-27	NG	F	anciens	hemicycle	invectives	136
2017-10-27	NG	F	anciens	hemicycle	longues	3305
2017-10-27	NG	H	anciens	commissions	invectives	35
2017-10-27	NG	H	anciens	commissions	longues	2134
2017-10-27	NG	H	anciens	hemicycle	invectives	101
2017-10-27	NG	H	anciens	hemicycle	longues	4885
2017-10-27	NG	H	nouveaux	hemicycle	invectives	124
2017-10-27	NG	H	nouveaux	hemicycle	longues	1315
2017-10-27	NI	F	anciens	commissions	invectives	10
2017-10-27	NI	F	anciens	commissions	longues	474
2017-10-27	NI	F	nouveaux	commissions	longues	336
2017-10-27	NI	F	nouveaux	hemicycle	invectives	28
2017-10-27	NI	F	nouveaux	hemicycle	longues	2891
2017-10-27	NI	H	anciens	hemicycle	invectives	207
2017-10-27	NI	H	anciens	hemicycle	longues	1209
2017-10-27	NI	H	nouveaux	hemicycle	invectives	102
2017-10-27	NI	H	nouveaux	hemicycle	longues	1751
2017-10-30	GDR	F	anciens	commissions	longues	1692
2017-10-30	GDR	H	anciens	commissions	longues	808
2017-10-30	GDR	H	nouveaux	commissions	longues	240
2017-10-30	LC	F	anciens	commissions	longues	610
2017-10-30	LC	H	nouveaux	commissions	longues	392
2017-10-30	LFI	F	nouveaux	commissions	longues	2169
2017-10-30	LFI	H	nouveaux	commissions	invectives	7
2017-10-30	LFI	H	nouveaux	commissions	longues	1065
2017-10-30	LR	F	nouveaux	commissions	longues	1141
2017-10-30	LR	H	anciens	commissions	longues	890
2017-10-30	LR	H	nouveaux	commissions	longues	1800
2017-10-30	LREM	F	nouveaux	commissions	longues	1411
2017-10-30	LREM	F	nouveaux	commissions	presidence	684
2017-10-30	LREM	H	anciens	commissions	longues	243
2017-10-30	LREM	H	nouveaux	commissions	longues	3307
2017-10-30	LREM	H	nouveaux	commissions	presidence	454
2017-10-30	MODEM	F	nouveaux	commissions	invectives	6
2017-10-30	MODEM	F	nouveaux	commissions	longues	1928
2017-10-30	MODEM	F	nouveaux	commissions	presidence	231
2017-10-30	MODEM	H	nouveaux	commissions	longues	1295
2017-10-30	NG	F	anciens	commissions	longues	840
2017-10-30	NG	F	nouveaux	commissions	longues	318
2017-10-30	NG	H	anciens	commissions	invectives	11
2017-10-30	NG	H	anciens	commissions	longues	1931
2017-10-31	GDR	F	anciens	hemicycle	invectives	20
2017-10-31	GDR	H	anciens	commissions	longues	291
2017-10-31	GDR	H	anciens	hemicycle	invectives	19
2017-10-31	GDR	H	anciens	hemicycle	longues	879
2017-10-31	GDR	H	nouveaux	commissions	longues	932
2017-10-31	GDR	H	nouveaux	hemicycle	invectives	224
2017-10-31	GDR	H	nouveaux	hemicycle	longues	5899
2017-10-31	LC	F	anciens	hemicycle	longues	739
2017-10-31	LC	F	nouveaux	commissions	invectives	0
2017-10-31	LC	F	nouveaux	hemicycle	invectives	18
2017-10-31	LC	F	nouveaux	hemicycle	longues	1679
2017-10-31	LC	H	anciens	commissions	longues	1049
2017-10-31	LC	H	anciens	hemicycle	invectives	57
2017-10-31	LC	H	anciens	hemicycle	longues	1136
2017-10-31	LC	H	nouveaux	commissions	longues	812
2017-10-31	LFI	F	nouveaux	hemicycle	invectives	41
2017-10-31	LFI	F	nouveaux	hemicycle	longues	1771
2017-10-31	LFI	H	nouveaux	commissions	invectives	15
2017-10-31	LFI	H	nouveaux	commissions	longues	3732
2017-10-31	LFI	H	nouveaux	hemicycle	invectives	145
2017-10-31	LFI	H	nouveaux	hemicycle	longues	4394
2017-10-31	LR	F	anciens	commissions	longues	517
2017-10-31	LR	F	anciens	hemicycle	invectives	30
2017-10-31	LR	F	anciens	hemicycle	longues	822
2017-10-31	LR	F	nouveaux	commissions	invectives	0
2017-10-31	LR	F	nouveaux	commissions	longues	319
2017-10-31	LR	F	nouveaux	hemicycle	invectives	36
2017-10-31	LR	F	nouveaux	hemicycle	longues	366
2017-10-31	LR	H	anciens	commissions	invectives	0
2017-10-31	LR	H	anciens	commissions	longues	3420
2017-10-31	LR	H	anciens	hemicycle	invectives	355
2017-10-31	LR	H	anciens	hemicycle	longues	7291
2017-10-31	LR	H	nouveaux	commissions	invectives	30
2017-10-31	LR	H	nouveaux	commissions	longues	5421
2017-10-31	LR	H	nouveaux	hemicycle	invectives	710
2017-10-31	LR	H	nouveaux	hemicycle	longues	2243
2017-10-31	LREM	F	anciens	commissions	invectives	29
2017-10-31	LREM	F	anciens	commissions	longues	1127
2017-10-31	LREM	F	anciens	commissions	presidence	964
2017-10-31	LREM	F	nouveaux	commissions	invectives	0
2017-10-31	LREM	F	nouveaux	commissions	longues	5789
2017-10-31	LREM	F	nouveaux	commissions	presidence	481
2017-10-31	LREM	F	nouveaux	hemicycle	invectives	30
2017-10-31	LREM	F	nouveaux	hemicycle	longues	3504
2017-10-31	LREM	F	nouveaux	hemicycle	presidence	1397
2017-10-31	LREM	H	anciens	commissions	invectives	0
2017-10-31	LREM	H	anciens	commissions	longues	2033
2017-10-31	LREM	H	anciens	hemicycle	invectives	47
2017-10-31	LREM	H	anciens	hemicycle	longues	222
2017-10-31	LREM	H	anciens	hemicycle	presidence	892
2017-10-31	LREM	H	nouveaux	commissions	invectives	44
2017-10-31	LREM	H	nouveaux	commissions	longues	9197
2017-10-31	LREM	H	nouveaux	commissions	presidence	640
2017-10-31	LREM	H	nouveaux	hemicycle	invectives	28
2017-10-31	LREM	H	nouveaux	hemicycle	longues	3825
2017-10-31	LREM	H	nouveaux	hemicycle	presidence	1376
2017-10-31	MODEM	F	nouveaux	commissions	longues	1221
2017-10-31	MODEM	F	nouveaux	hemicycle	invectives	15
2017-10-31	MODEM	F	nouveaux	hemicycle	longues	2809
2017-10-31	MODEM	H	anciens	hemicycle	longues	320
2017-10-31	MODEM	H	nouveaux	commissions	longues	3653
2017-10-31	MODEM	H	nouveaux	hemicycle	invectives	78
2017-10-31	MODEM	H	nouveaux	hemicycle	longues	1070
2017-10-31	NG	F	anciens	commissions	invectives	5
2017-10-31	NG	F	anciens	commissions	longues	1328
2017-10-31	NG	F	anciens	hemicycle	invectives	80
2017-10-31	NG	F	anciens	hemicycle	longues	2206
2017-10-31	NG	F	nouveaux	hemicycle	longues	393
2017-10-31	NG	H	anciens	commissions	longues	3180
2017-10-31	NG	H	anciens	hemicycle	invectives	20
2017-10-31	NG	H	anciens	hemicycle	longues	2035
2017-10-31	NG	H	nouveaux	commissions	invectives	12
2017-10-31	NG	H	nouveaux	commissions	longues	1759
2017-10-31	NG	H	nouveaux	hemicycle	invectives	5
2017-10-31	NG	H	nouveaux	hemicycle	longues	576
2017-10-31	NI	F	anciens	commissions	invectives	6
2017-10-31	NI	F	anciens	commissions	longues	244
2017-10-31	NI	F	nouveaux	hemicycle	invectives	34
2017-10-31	NI	F	nouveaux	hemicycle	longues	1373
2017-10-31	NI	H	nouveaux	commissions	longues	656
2017-10-31	NI	H	nouveaux	hemicycle	invectives	38
2017-10-31	NI	H	nouveaux	hemicycle	longues	851
2017-11-01	LFI	H	nouveaux	commissions	longues	1152
2017-11-01	LR	H	anciens	commissions	longues	192
2017-11-01	LREM	F	nouveaux	commissions	longues	70
2017-11-02	GDR	F	nouveaux	hemicycle	invectives	29
2017-11-02	GDR	F	nouveaux	hemicycle	longues	1224
2017-11-02	GDR	H	anciens	commissions	longues	1023
2017-11-02	GDR	H	anciens	hemicycle	invectives	55
2017-11-02	GDR	H	anciens	hemicycle	longues	978
2017-11-02	GDR	H	nouveaux	commissions	invectives	0
2017-11-02	GDR	H	nouveaux	commissions	longues	771
2017-11-02	GDR	H	nouveaux	hemicycle	invectives	163
2017-11-02	GDR	H	nouveaux	hemicycle	longues	3616
2017-11-02	LC	F	nouveaux	commissions	longues	721
2017-11-02	LC	F	nouveaux	hemicycle	longues	2022
2017-11-02	LC	H	anciens	commissions	invectives	5
2017-11-02	LC	H	anciens	commissions	longues	578
2017-11-02	LC	H	anciens	hemicycle	invectives	98
2017-11-02	LC	H	anciens	hemicycle	longues	1405
2017-11-02	LC	H	nouveaux	hemicycle	invectives	33
2017-11-02	LC	H	nouveaux	hemicycle	longues	2813
2017-11-02	LFI	F	nouveaux	commissions	invectives	0
2017-11-02	LFI	F	nouveaux	commissions	longues	1501
2017-11-02	LFI	F	nouveaux	hemicycle	invectives	52
2017-11-02	LFI	F	nouveaux	hemicycle	longues	4657
2017-11-02	LFI	H	nouveaux	commissions	longues	2123
2017-11-02	LFI	H	nouveaux	hemicycle	invectives	92
2017-11-02	LFI	H	nouveaux	hemicycle	longues	4807
2017-11-02	LR	F	anciens	commissions	longues	333
2017-11-02	LR	F	anciens	hemicycle	invectives	79
2017-11-02	LR	F	anciens	hemicycle	longues	807
2017-11-02	LR	F	nouveaux	hemicycle	invectives	21
2017-11-02	LR	F	nouveaux	hemicycle	longues	1415
2017-11-02	LR	H	anciens	commissions	invectives	20
2017-11-02	LR	H	anciens	commissions	longues	5457
2017-11-02	LR	H	anciens	hemicycle	invectives	158
2017-11-02	LR	H	anciens	hemicycle	longues	1713
2017-11-02	LR	H	nouveaux	commissions	invectives	0
2017-11-02	LR	H	nouveaux	commissions	longues	1594
2017-11-02	LR	H	nouveaux	hemicycle	invectives	448
2017-11-02	LR	H	nouveaux	hemicycle	longues	7630
2017-11-02	LREM	F	nouveaux	commissions	invectives	6
2017-11-02	LREM	F	nouveaux	commissions	longues	6014
2017-11-02	LREM	F	nouveaux	commissions	presidence	572
2017-11-02	LREM	F	nouveaux	hemicycle	invectives	51
2017-11-02	LREM	F	nouveaux	hemicycle	longues	7674
2017-11-02	LREM	F	nouveaux	hemicycle	presidence	2009
2017-11-02	LREM	H	anciens	commissions	invectives	0
2017-11-02	LREM	H	anciens	commissions	longues	790
2017-11-02	LREM	H	anciens	commissions	presidence	167
2017-11-02	LREM	H	anciens	hemicycle	invectives	34
2017-11-02	LREM	H	anciens	hemicycle	longues	5526
2017-11-02	LREM	H	nouveaux	commissions	invectives	5
2017-11-02	LREM	H	nouveaux	commissions	longues	9294
2017-11-02	LREM	H	nouveaux	commissions	presidence	205
2017-11-02	LREM	H	nouveaux	hemicycle	invectives	156
2017-11-02	LREM	H	nouveaux	hemicycle	longues	6164
2017-11-02	LREM	H	nouveaux	hemicycle	presidence	2247
2017-11-02	MODEM	F	nouveaux	commissions	invectives	0
2017-11-02	MODEM	F	nouveaux	commissions	longues	263
2017-11-02	MODEM	F	nouveaux	commissions	presidence	517
2017-11-02	MODEM	F	nouveaux	hemicycle	invectives	3
2017-11-02	MODEM	F	nouveaux	hemicycle	longues	1767
2017-11-02	MODEM	H	nouveaux	commissions	invectives	0
2017-11-02	MODEM	H	nouveaux	commissions	longues	1950
2017-11-02	MODEM	H	nouveaux	hemicycle	invectives	108
2017-11-02	MODEM	H	nouveaux	hemicycle	longues	5861
2017-11-02	MODEM	H	nouveaux	hemicycle	presidence	1535
2017-11-02	NG	F	anciens	commissions	invectives	8
2017-11-02	NG	F	anciens	commissions	longues	456
2017-11-02	NG	F	anciens	hemicycle	invectives	191
2017-11-02	NG	F	anciens	hemicycle	longues	4305
2017-11-02	NG	H	anciens	commissions	invectives	0
2017-11-02	NG	H	anciens	commissions	longues	870
2017-11-02	NG	H	anciens	hemicycle	invectives	144
2017-11-02	NG	H	anciens	hemicycle	longues	5797
2017-11-02	NI	F	anciens	hemicycle	invectives	14
2017-11-02	NI	F	anciens	hemicycle	longues	757
2017-11-02	NI	F	nouveaux	hemicycle	invectives	10
2017-11-02	NI	F	nouveaux	hemicycle	longues	645
2017-11-02	NI	H	nouveaux	hemicycle	invectives	109
2017-11-02	NI	H	nouveaux	hemicycle	longues	1711
2017-11-03	GDR	F	nouveaux	commissions	longues	295
2017-11-03	GDR	F	nouveaux	hemicycle	invectives	5
2017-11-03	GDR	F	nouveaux	hemicycle	longues	172
2017-11-03	GDR	H	anciens	commissions	longues	845
2017-11-03	GDR	H	anciens	hemicycle	longues	720
2017-11-03	GDR	H	nouveaux	commissions	longues	1037
2017-11-03	GDR	H	nouveaux	hemicycle	invectives	119
2017-11-03	GDR	H	nouveaux	hemicycle	longues	3290
2017-11-03	LC	F	nouveaux	commissions	longues	1263
2017-11-03	LC	F	nouveaux	hemicycle	longues	1309
2017-11-03	LC	H	nouveaux	hemicycle	invectives	7
2017-11-03	LC	H	nouveaux	hemicycle	longues	1225
2017-11-03	LFI	F	nouveaux	commissions	longues	2480
2017-11-03	LFI	F	nouveaux	hemicycle	invectives	63
2017-11-03	LFI	F	nouveaux	hemicycle	longues	2306
2017-11-03	LFI	H	nouveaux	commissions	longues	762
2017-11-03	LFI	H	nouveaux	hemicycle	invectives	174
2017-11-03	LFI	H	nouveaux	hemicycle	longues	6706
2017-11-03	LR	F	anciens	commissions	invectives	4
2017-11-03	LR	F	anciens	commissions	longues	596
2017-11-03	LR	F	anciens	hemicycle	invectives	4
2017-11-03	LR	F	anciens	hemicycle	longues	330
2017-11-03	LR	F	nouveaux	commissions	longues	176
2017-11-03	LR	F	nouveaux	hemicycle	longues	351
2017-11-03	LR	H	anciens	commissions	invectives	42
2017-11-03	LR	H	anciens	commissions	longues	3499
2017-11-03	LR	H	anciens	hemicycle	invectives	11
2017-11-03	LR	H	anciens	hemicycle	longues	4758
2017-11-03	LR	H	nouveaux	commissions	longues	251
2017-11-03	LR	H	nouveaux	hemicycle	invectives	192
2017-11-03	LR	H	nouveaux	hemicycle	longues	2262
2017-11-03	LREM	F	anciens	commissions	presidence	230
2017-11-03	LREM	F	nouveaux	commissions	invectives	32
2017-11-03	LREM	F	nouveaux	commissions	longues	6295
2017-11-03	LREM	F	nouveaux	commissions	presidence	546
